word,machine_translation,human_translation,machine_translation_updated
preposterous,preposterous,gaula,gaula
preposterously,preposterously,gaulanci,gaulanci
presumptuous,girman kai,NA,girman kai
presumptuously,girman kai,NA,girman kai
pretence,riya,NA,riya
pretense,riya,NA,riya
pretentious,mai annamimanci,NA,mai annamimanci
pretentiously,hakansamun,nuna wani bai isa ba,nuna wani bai isa ba
prevaricate,prevaricate,surutai maras kan gado,surutai maras kan gado
pricey,m,mai farashi,mai farashi
pricier,farashi mai tsada,NA,farashi mai tsada
prickle,abin wasa,NA,abin wasa
prickles,abin birgewa,NA,abin birgewa
prideful,girman kai,NA,girman kai
prik,kyauta,NA,kyauta
primitive,m,na ainihi,na ainihi
problematic,matsala,NA,matsala
procrastinate,jinkirta,NA,jinkirta
procrastinates,jinkirtawa,NA,jinkirtawa
procrastination,jinkirtawa,NA,jinkirtawa
profane,rashin ladabi,NA,rashin ladabi
profanity,zagi,NA,zagi
prohibit,hana,NA,hana
prohibitive,mai hana,NA,mai hana
prohibitively,hanawa,NA,hanawa
propagandize,farfaganda,NA,farfaganda
proprietary,mallaki,NA,mallaki
protested,nuna rashin amincewa,NA,nuna rashin amincewa
protracted,tsawaita,NA,tsawaita
provocation,tsokana,NA,tsokana
provocative,tsokana,NA,tsokana
pry,nuna,NA,nuna
pugnacious,mubarak,zama cikin shiri,zama cikin shiri
pugnaciously,pugnaciously,a shirye,a shirye
pugnacity,pugnacity,shiryawa,shiryawa
punch,naushi,NA,naushi
punishable,hukuncin mutum,abin hukuntawa,abin hukuntawa
punk,fandare,NA,fandare
puny,puny,karami,karami
puppet,yar tsana,NA,yar tsana
puppets,'yar tsana,NA,'yar tsana
puzzlement,rudani,NA,rudani
puzzling,m,mai daure kai,mai daure kai
quack,kwaso,mara inganci,mara inganci
qualm,kwasfa,NA,kwasfa
qualms,damuwa,shakku,shakku
quandary,quandary,jimirda,jimirda
quarrel,rigima,NA,rigima
quarrellous,rigima,NA,rigima
quarrellously,cikin rigima,NA,cikin rigima
quarrels,rigima,yana rigima,yana rigima
quarrelsome,mai rigima,NA,mai rigima
quash,quash,haramtawa,haramtawa
queer,kwata kwata,NA,kwata kwata
quibble,kwatankwacin,NA,kwatankwacin
quibbles,kwari,ya na kwatantawa,ya na kwatantawa
quitter,dakatar,mai dakatarwa,mai dakatarwa
rabid,rabid,fusata sosai,fusata sosai
racy,racy,mai motsa shaawa,mai motsa shaawa
radical,m,dan akida,dan akida
radicalization,radicalization,rikon akida,rikon akida
radically,akidar,NA,akidar
radicals,masu tsattsauran ra'ayi,NA,masu tsattsauran ra'ayi
ragged,ragged,wanda ya fatattake,wanda ya fatattake
raging,haushi,NA,haushi
rail,dogo,NA,dogo
raked,raked,kartawa,kartawa
rampage,ɓarnatarwa,NA,ɓarnatarwa
rampant,yawaita,NA,yawaita
ramshackle,ramshackle,tsananin rashin kula,tsananin rashin kula
rancor,rancor,bakin ciki,bakin ciki
randomly,bazuwar,NA,bazuwar
rankle,matsayi,NA,matsayi
ranted,yi ihu,NA,yi ihu
ranting,raging,soki burutsu,soki burutsu
rantingly,cikin raha,cikin burutsa,cikin burutsa
raped,fyade,NA,fyade
raping,fyade,NA,fyade
rascal,mara hankali,NA,mara hankali
rascals,'yan iska,NA,'yan iska
rattle,ƙaras-ƙaras,NA,ƙaras-ƙaras
rattled,jijjiga,NA,jijjiga
rattles,raggo,NA,raggo
ravage,ɓarna,NA,ɓarna
raving,raving,magana mara Ma'ana,magana mara Ma'ana
reactionary,maimaitawa,NA,maimaitawa
rebellious,mai tawaye,NA,mai tawaye
rebuff,ƙi,NA,ƙi
rebuke,tsawata,NA,tsawata
recalcitrant,sakewa,NA,sakewa
recant,recant,musantawa,musantawa
recessionary,koma bayan tattalin arziki,NA,koma bayan tattalin arziki
recklessly,ba tare da la'akari ba,NA,ba tare da la'akari ba
recklessness,rashin kulawa,NA,rashin kulawa
recoil,koma baya,NA,koma baya
recourses,sake dawowa,NA,sake dawowa
redundancy,sakewa,maimaita,maimaita
redundant,ba tare da aiki ba,NA,ba tare da aiki ba
refusal,ƙi,NA,ƙi
refuses,ya ƙi,ya/ta ki,ya/ta ki
refutation,karyatawa,NA,karyatawa
refute,musanta,NA,musanta
refuted,karyata,NA,karyata
refutes,ya karyata,ya  karyara,ya  karyara
refuting,karyatawa,NA,karyatawa
regress,koma baya,NA,koma baya
regression,koma baya,NA,koma baya
regressive,koma baya,NA,koma baya
regreted,nadama,NA,nadama
regretfully,nadama,NA,nadama
regrettable,nadama,NA,nadama
regrettably,nadama,cikin nadama,cikin nadama
rejection,kin amincewa,NA,kin amincewa
relapse,sake dawowa,NA,sake dawowa
relentlessly,ba tare da jinkiri ba,NA,ba tare da jinkiri ba
relentlessness,sakewa,NA,sakewa
reluctance,rashin so,NA,rashin so
reluctant,m,rashin karsashi,rashin karsashi
reluctantly,ba da son rai ba,NA,ba da son rai ba
remorseful,mai nadama,NA,mai nadama
remorsefully,nadama,NA,nadama
remorseless,nadama,NA,nadama
remorselessly,tuba,NA,tuba
remorselessness,nadama,NA,nadama
renounce,barranta,NA,barranta
renunciation,sakewa,NA,sakewa
repel,tare,NA,tare
repetitive,maimaitawa,NA,maimaitawa
reprehensible,abin zargi,NA,abin zargi
reprehensibly,abin zargi,NA,abin zargi
reprehension,tunani,NA,tunani
reprehensive,m,tunani,tunani
repress,danne,NA,danne
repression,danniya,NA,danniya
repressive,danniya,NA,danniya
reprimand,tsawata,NA,tsawata
reproach,zargi,NA,zargi
reproachful,abin zargi,NA,abin zargi
reprove,tsawatar,NA,tsawatar
reprovingly,karawa,NA,karawa
repudiate,ƙi,NA,ƙi
repudiation,watsi,NA,watsi
repugn,repugn,abin kayamata,abin kayamata
repugnance,ƙyama,NA,ƙyama
repugnant,abin ƙyama,NA,abin ƙyama
repugnantly,rama,kyamace,kyamace
repulsing,sakewa,NA,sakewa
repulsive,abin ƙyama,NA,abin ƙyama
repulsively,da karfi,NA,da karfi
repulsiveness,sakewa,NA,sakewa
resent,fushi,NA,fushi
resentment,bacin rai,NA,bacin rai
resignation,murabus,NA,murabus
resistance,juriya,NA,juriya
restlessness,rashin natsuwa,NA,rashin natsuwa
restrictive,ƙuntatawa,NA,ƙuntatawa
resurgent,sake farfadowa,NA,sake farfadowa
retaliate,rama,ramawa,ramawa
retaliatory,ramawa,ramuwa,ramuwa
retardedness,koma baya,NA,koma baya
retards,koma baya,NA,koma baya
reticent,reticant,NA,reticant
retract,janyewa,NA,janyewa
retreated,ja da baya,NA,ja da baya
revengefully,ramawa,NA,ramawa
revert,koma,NA,koma
revile,kushe,NA,kushe
reviled,zagi,NA,zagi
revoke,sakewa,NA,sakewa
revolt,tawaye,NA,tawaye
revolting,tawaye,NA,tawaye
revoltingly,tawaye,a yanayin bore,a yanayin bore
revulsion,sakewa,NA,sakewa
revulsive,mai wartsakewa,NA,mai wartsakewa
rhapsodize,rhapsodize,yabon wani,yabon wani
rhetoric,magana,NA,magana
rhetorical,rhetorical,iya zance,iya zance
ricer,arziki,NA,arziki
ridicule,izgili,NA,izgili
ridicules,ba'a,NA,ba'a
ridiculously,ba'a,NA,ba'a
rife,rife,yada fasadi,yada fasadi
rift,ɓarkewa,NA,ɓarkewa
rifts,tsagewa,NA,tsagewa
rigid,m,kafaffe,kafaffe
rigidity,taurin kai,NA,taurin kai
rigidness,taurin kai,NA,taurin kai
rile,rile,fusatarwa,fusatarwa
riled,riled,fusatarwa,fusatarwa
rip,yage,NA,yage
rip-off,zamba,NA,zamba
ripoff,zamba,NA,zamba
ripped,yage,NA,yage
risky,haɗari,NA,haɗari
rival,kishiya,NA,kishiya
rivalry,kishiya,kishi,kishi
roadblocks,toshe hanyoyi,NA,toshe hanyoyi
rocky,m,mai duwatsu,mai duwatsu
rogue,dan damfara,NA,dan damfara
rollercoaster,abin nadi,NA,abin nadi
rot,ruɓa,NA,ruɓa
rotten,ruɓaɓɓe,NA,ruɓaɓɓe
rough,m,rashin tsari,rashin tsari
rremediable,abin gyarawa,NA,abin gyarawa
rubbish,shara,shirme,shirme
rude,rashin ladabi,NA,rashin ladabi
rue,Rue,kaico,kaico
ruffian,ruffian,mafadaci mai laifi,mafadaci mai laifi
ruffle,ruffle,a hargitse,a hargitse
ruinous,mai lalacewa,NA,mai lalacewa
rumbling,ƙara,NA,ƙara
rumor,jita-jita,NA,jita-jita
rumors,jita-jita,NA,jita-jita
rumours,jita-jita,NA,jita-jita
rumple,ƙara,NA,ƙara
run-down,run-down,sauka,sauka
runaway,runaway,mafita,mafita
rupture,fashewa,NA,fashewa
rust,tsatsa,NA,tsatsa
rusts,rustsai,yana yin tsatsa,yana yin tsatsa
rusty,mai tsatsa,NA,mai tsatsa
rut,rut,gundura,gundura
ruthless,mara tausayi,NA,mara tausayi
ruthlessly,rashin tausayi,NA,rashin tausayi
ruthlessness,rashin tausayi,NA,rashin tausayi
ruts,ruts,ya zama jiki,ya zama jiki
sack,buhu,NA,buhu
sacrificed,hadaya,NA,hadaya
sadness,bakin ciki,NA,bakin ciki
sag,sag,sauka,sauka
sagged,sagged,sauka,sauka
sagging,sagging,yin kasa,yin kasa
saggy,saggy,mai faduwa,mai faduwa
sags,sags,yana sauka,yana sauka
salacious,salacious,na batsa,na batsa
sanctimonious,tsarkakakke,NA,tsarkakakke
sap,ruwan itace,NA,ruwan itace
sarcasm,sarcasm,zambo,zambo
sarcastically,da izgili,NA,da izgili
sardonic,sardonic,na gangan,na gangan
sardonically,sardonically,na yaudara,na yaudara
sass,sass,lafiyayye,lafiyayye
satirical,satirical,nuna gazawar wani,nuna gazawar wani
satirize,satirize,zargin gazawa,zargin gazawa
savage,dabbanci,wauta,wauta
savaged,savaged,wawa,wawa
savagery,dabbanci,NA,dabbanci
savages,dabbanci,ya yi wauta,ya yi wauta
scaly,fure,NA,fure
scandalize,abin kunya,NA,abin kunya
scandalized,abin kunya,NA,abin kunya
scandalously,abin kunya,NA,abin kunya
scandel,abin kunya,NA,abin kunya
scandels,abun kunya,yana yin abin kunya,yana yin abin kunya
scant,kadan,NA,kadan
scar,tabo,NA,tabo
scarce,wanda bai isa ba,NA,wanda bai isa ba
scarcely,da kyar,NA,da kyar
scarcity,karanci,NA,karanci
scarier,firgita,NA,firgita
scariest,mafi ban tsoro,NA,mafi ban tsoro
scarily,ban tsoro,NA,ban tsoro
scarred,tabo,NA,tabo
scars,tabo,NA,tabo
scathing,watsa,NA,watsa
scathingly,a hankali,NA,a hankali
scoff,izgili,NA,izgili
scoffingly,cikin raha,NA,cikin raha
scolded,tsawata,NA,tsawata
scolding,tsawatarwa,NA,tsawatarwa
scoldingly,tsawa,a tsawace,a tsawace
scorching,zafi,NA,zafi
scorchingly,da zafi sosai,NA,da zafi sosai
scornfully,cikin izgili,NA,cikin izgili
scoundrel,dan iska,NA,dan iska
scourge,annoba,NA,annoba
scowl,scowl,zafin kai,zafin kai
scramble,scramble,rikita,rikita
scrambled,rikitarwa,NA,rikitarwa
scrambles,takaddama,yana takaddama,yana takaddama
scrambling,scrambling,gaggautawa,gaggautawa
scrap,tarkace,NA,tarkace
scratch,karce,NA,karce
scratched,karce,NA,karce
scratches,karce,NA,karce
scratchy,karce,NA,karce
screech,screech,kukan dabbanci,kukan dabbanci
screw-up,dunƙule-up,yin kuskure,yin kuskure
screwed-up,dunƙule-up,yin kuskure,yin kuskure
screwy,mai hankali,NA,mai hankali
scuff,scuff,shafawa,shafawa
scuffs,scuffs,ya shafa,ya shafa
scum,kumbura,NA,kumbura
scummy,scummy,mara kyau,mara kyau
second-class,aji biyu,daraja ta biyu,daraja ta biyu
second-tier,mataki na biyu,NA,mataki na biyu
secretive,na sirri,NA,na sirri
sedentary,na zaune,NA,na zaune
seedy,iri,NA,iri
seethe,tafasa,NA,tafasa
seething,dafa abinci,NA,dafa abinci
self-coup,juyin mulkin kai,NA,juyin mulkin kai
self-criticism,kushe kai,NA,kushe kai
self-defeating,cin mutuncin kai,NA,cin mutuncin kai
self-destructive,kai mai halakarwa,NA,kai mai halakarwa
self-humiliation,kaskantar da kai,NA,kaskantar da kai
self-interest,son kai,NA,son kai
self-interested,son kai,NA,son kai
self-serving,son kai,NA,son kai
selfinterested,sha'awa,NA,sha'awa
selfishly,mai son kai,NA,mai son kai
semi-retarded,rabin-jinkiri,dan jinkiri,dan jinkiri
senile,senile,raunin tsufa,raunin tsufa
sensationalize,ji da hankali,NA,ji da hankali
senseless,mara hankali,NA,mara hankali
senselessly,wauta,NA,wauta
seriousness,tsanani,NA,tsanani
sermonize,wa'azi,NA,wa'azi
servitude,bautar,NA,bautar
set-up,saiti,NA,saiti
setback,koma baya,NA,koma baya
setbacks,koma baya,NA,koma baya
sever,yanke,NA,yanke
severity,tsanani,NA,tsanani
sh*t,sh * t,aikin banza,aikin banza
shabby,shaba,rashin kula,rashin kula
shadowy,inuwa,NA,inuwa
shady,inuwa,NA,inuwa
shake,girgiza,NA,girgiza
shallow,m,mara zurfi,mara zurfi
sham,sham,na karya,na karya
shambles,shambles,tabarbarewa,tabarbarewa
shamefully,abin kunya,NA,abin kunya
shamefulness,abin kunya,NA,abin kunya
shameless,mara kunya,NA,mara kunya
shamelessly,mara kunya,NA,mara kunya
shamelessness,rashin kunya,NA,rashin kunya
shark,shark,babban kifi,babban kifi
sharply,kaifa,NA,kaifa
shatter,farfasa,NA,farfasa
shemale,shemale,mata-maza,mata-maza
shimmer,shimmer,walwali,walwali
shimmy,shimmy,jijjiga,jijjiga
shipwreck,lalacewar jirgin ruwa,NA,lalacewar jirgin ruwa
shirk,shirka,NA,shirka
shirker,shirker,bijirewa,bijirewa
shiver,rawar jiki,NA,rawar jiki
shockingly,a gigice,NA,a gigice
shoddy,shoddy,abinda aka yi ba daidai ba,abinda aka yi ba daidai ba
short-lived,gajere,NA,gajere
shortchange,gajere,NA,gajere
shortcoming,gazawa,matsala,matsala
shortcomings,gazawa,NA,gazawa
shortness,gajarta,NA,gajarta
shortsighted,rashin hangen nesa,NA,rashin hangen nesa
shortsightedness,rashin hangen nesa,NA,rashin hangen nesa
showdown,nunawa,NA,nunawa
shriek,ihu,NA,ihu
shrill,shrill,shashaheka,shashaheka
shrilly,shrilly,yin shashsheka,yin shashsheka
shrivel,shrivel,kasawa,kasawa
shroud,shroud,abu a dukunkune,abu a dukunkune
shrouded,an rufe,NA,an rufe
shrug,shrug,ko-in-kula,ko-in-kula
shun,guji,sharewa,sharewa
shunned,nisanta,NA,nisanta
sicken,rashin lafiya,NA,rashin lafiya
sickening,rashin lafiya,NA,rashin lafiya
sickeningly,mara lafiya,NA,mara lafiya
sickly,rashin lafiya,NA,rashin lafiya
sickness,ciwo,NA,ciwo
sidetrack,gefen hanya,NA,gefen hanya
sidetracked,karkace,NA,karkace
siege,kewayewa,NA,kewayewa
sillily,sillily,wauta,wauta
simplistic,mai sauƙin fahimta,NA,mai sauƙin fahimta
simplistically,cikin sauki,NA,cikin sauki
sin,zunubi,NA,zunubi
sinfully,da zunubi,NA,da zunubi
sinister,sinister,mai tsoratarwa,mai tsoratarwa
sinisterly,ba daidai ba,NA,ba daidai ba
sink,nutse,NA,nutse
sinking,nutsuwa,NA,nutsuwa
skeletons,kwarangwal,NA,kwarangwal
skeptically,cikin shakka,NA,cikin shakka
sketchy,zane,NA,zane
skimpy,skimpy,gajere,gajere
skinny,fata,mara kiba,mara kiba
skittish,skittish,saurin firgita,saurin firgita
skittishly,skittishly,a firgice,a firgice
skulk,skulk,buya a cikin razani,buya a cikin razani
slack,slack,mara  kwari,mara  kwari
slander,batanci,NA,batanci
slanderer,mai tsegumi,NA,mai tsegumi
slanderous,mai kazafi,NA,mai kazafi
slanderously,tsegumi,NA,tsegumi
slanders,batanci,NA,batanci
slap,mara,NA,mara
slaughter,yanka,NA,yanka
slaughtered,yanka,NA,yanka
slave,bawa,NA,bawa
slaves,bayi,NA,bayi
sleazy,m,rashin tarbiyya da da'a,rashin tarbiyya da da'a
slime,slime,abu mai santsi,abu mai santsi
slog,slog,hidima,hidima
slogged,slogged,hidima,hidima
slogging,NA,yin hidima,yin hidima
slogs,slogs,yana hidimtawa,yana hidimtawa
slow,a hankali,NA,a hankali
sloow,maras kyau,NA,maras kyau
sloppily,slppily,mara kyau,mara kyau
sloppy,maras kyau,NA,maras kyau
sloth,kasala,NA,kasala
slothful,maras amfani,NA,maras amfani
slow,a hankali,NA,a hankali
slow-moving,ahankali-mai motsi,mai motsawa a hankali,mai motsawa a hankali
slowed,ragu,NA,ragu
slower,a hankali,NA,a hankali
slowest,a hankali,NA,a hankali
slowly,ahankali,NA,ahankali
sloww,jinkirin,NA,jinkirin
slowwww,a hankaliwww,NA,a hankaliwww
slug,tutsar sulug,malalaci,malalaci
slump,raguwa,NA,raguwa
slumping,zubewa,NA,zubewa
slumpping,kwantawa,NA,kwantawa
slur,slur,zagi,zagi
sluts,sluts,karuwai,karuwai
sly,wawa,NA,wawa
smack,fasa,NA,fasa
smallish,karami,NA,karami
smash,fasa,NA,fasa
smell,wari,NA,wari
smelled,wari,NA,wari
smelling,ƙamshi,NA,ƙamshi
smells,wari,yana wari,yana wari
smelly,wari,mai wari,mai wari
smelt,narke,NA,narke
smoke,hayaki,NA,hayaki
smokescreen,madubin kankara,NA,madubin kankara
smolder,smolder,son jima'i a boye,son jima'i a boye
smoldering,ƙonewa,karfin sha'awa,karfin sha'awa
smother,smother,mafi santsi,mafi santsi
smoulder,smolder,mai konewa,mai konewa
smouldering,ƙonewa,NA,ƙonewa
smudge,smudge,fancale,fancale
smudged,smudged,fancale,fancale
smudges,smudges,Ya bata,Ya bata
smudging,smudging,yin fancale,yin fancale
smug,smug,wadatuwa da kai,wadatuwa da kai
smugly,smugly,wadata da kai,wadata da kai
smut,smut,dauda,dauda
smuttier,smuttier,mafi dauda,mafi dauda
smuttiest,mafi smuttiest,mai dauda matuka,mai dauda matuka
smutty,smutty,dauda,dauda
snag,sari,NA,sari
snagged,saci,NA,saci
snagging,kwanciya,NA,kwanciya
snags,kwalliya,NA,kwalliya
snappish,snappish,saurin fusata,saurin fusata
snappishly,snappishly,a fusace,a fusace
snare,tarko,NA,tarko
snarky,sarky,mai rigima da fushi,mai rigima da fushi
snarl,jin ƙai,NA,jin ƙai
sneak,Sneak,satar jiki,satar jiki
sneakily,Sneakil,a sulale,a sulale
sneer,yi izgili,NA,yi izgili
sneering,yi izgili,NA,yi izgili
sneeringly,cikin raha,NA,cikin raha
snob,snob,mara son talakawa,mara son talakawa
snobbish,snobish,rashin yarda da talakawa,rashin yarda da talakawa
snobby,snobby,mara son talakawa,mara son talakawa
snobish,snobish,kyamar talakawa,kyamar talakawa
snobs,snobs,ya tsani talakawa,ya tsani talakawa
so-cal,so-cal,kudancin kalifoniya,kudancin kalifoniya
soapy,sabulu,NA,sabulu
sob,kuka,NA,kuka
sober,hankali,NA,hankali
sobering,mai da hankali,NA,mai da hankali
solicitude,neman taimako,NA,neman taimako
sorely,sosai,NA,sosai
soreness,ciwo,NA,ciwo
sorrowfully,da baƙin ciki,NA,da baƙin ciki
sour,m,tsami,tsami
sourly,yayi tsami,NA,yayi tsami
spade,fadi,NA,fadi
spank,dirka,NA,dirka
spendy,kashe kudi,NA,kashe kudi
spew,spew,kwarara,kwarara
spewed,kwarara,NA,kwarara
spewing,kwarara,NA,kwarara
spews,spews,ya  kwarara,ya  kwarara
spilling,zubewa,NA,zubewa
spinster,Spinster,babbar mace marar aure,babbar mace marar aure
spite,duk da,NA,duk da
spitefully,duk da,NA,duk da
spitefulness,rashin hankali,NA,rashin hankali
splatter,shimfidawa,NA,shimfidawa
split,tsaga,NA,tsaga
splitting,tsaga,NA,tsaga
spoil,ganima,lalata,lalata
spoilage,lalacewa,NA,lalacewa
spoilages,lalacewa,NA,lalacewa
spoiled,lalace,NA,lalace
spoilled,lalace,NA,lalace
spoils,ganima,ya lalata,ya lalata
spook,yaji,razana,razana
spookier,Karin bayani,mai razana sosai,mai razana sosai
spookiest,mafi zafin rai,mafi razana,mafi razana
spookily,a hankali,a razane,a razane
spooky,abin tsoro,mai razanarwa,mai razanarwa
spoon-fed,cokali-ciyar,shagwaba,shagwaba
spoon-feed,cokali-abinci,shagwabawa,shagwabawa
spoonfed,lalacewa,shagwabawa,shagwabawa
sporadic,lokaci-lokaci,NA,lokaci-lokaci
spotty,tabo,NA,tabo
spurious,m,aikin banza,aikin banza
spurn,zub da jini,NA,zub da jini
sputter,sputter,a hankali,a hankali
squabble,jayayya,NA,jayayya
squabbling,jayayya,NA,jayayya
squander,barnata,NA,barnata
squash,squash,takurawa,takurawa
squeak,kururuwa,NA,kururuwa
squeaks,kuwwa,yana  kururutawa,yana  kururutawa
squeaky,kuwwa,NA,kuwwa
squeal,kuwwa,NA,kuwwa
squealing,kururuwa,NA,kururuwa
squeals,kururuwa,NA,kururuwa
squirm,karasowa,NA,karasowa
stagnant,tsayayye,NA,tsayayye
stagnate,dagewa,NA,dagewa
stagnation,rashin tsayawa,tsayawa,tsayawa
staid,tsayayye,NA,tsayayye
stain,tabo,NA,tabo
stains,tabo,ya yi tabo,ya yi tabo
stale,tsufa,NA,tsufa
stalemate,dagewa,NA,dagewa
stalls,rumfuna,NA,rumfuna
stammer,stammer,in'ina,in'ina
standstill,tsaya,tsaye,tsaye
stark,tazara,NA,tazara
starkly,a tsaye,NA,a tsaye
startle,firgita,NA,firgita
startling,mamaki,NA,mamaki
startlingly,abin mamaki,NA,abin mamaki
starvation,yunwa,NA,yunwa
static,tsaye,NA,tsaye
stealing,sata,NA,sata
steep,m,mai tsada,mai tsada
steeply,steeply,tsada,tsada
stench,wari,NA,wari
stereotypical,stereotypical,tsari,tsari
stereotypically,stereotypically,tsari,tsari
stern,tsananin,NA,tsananin
stew,stew,rawar jiki,rawar jiki
sticky,m,mai mannewa,mai mannewa
stiff,m,kafewa,kafewa
stiffness,taurin kai,kafiya,kafiya
stifle,stifle,hana,hana
stifling,damewa,hanawa,hanawa
stiflingly,stiflingly,a hane,a hane
stigma,ƙyama,NA,ƙyama
stigmatize,ƙyama,kyamata,kyamata
sting,harba,NA,harba
stinging,harbawa,NA,harbawa
stingingly,sagir,harbi,harbi
stink,yi wari,NA,yi wari
stinks,wari,yana wari,yana wari
stodgy,stodgy,mai damu,mai damu
stole,sata,NA,sata
stooge,jingina,mutumin da ke barna,mutumin da ke barna
stooges,'yan sanda,Mutanen da ke barna,Mutanen da ke barna
stormy,hadari,NA,hadari
straggle,madaidaiciya,NA,madaidaiciya
straggler,madaidaiciya,NA,madaidaiciya
strain,iri,NA,iri
strained,damuwa,NA,damuwa
straining,damuwa,NA,damuwa
stranger,baƙo,NA,baƙo
strangest,mafi ban mamaki,NA,mafi ban mamaki
strangle,makale,NA,makale
streaky,m,wanda ba a dogara da shi,wanda ba a dogara da shi
strenuous,m,mai wahala,mai wahala
stress,danniya,matsi,matsi
stresses,damuwa,NA,damuwa
stressful,damuwa,NA,damuwa
stressfully,damuwa,NA,damuwa
strict,tsaurara,NA,tsaurara
strictly,tsananin,NA,tsananin
strident,mai ƙarfi,NA,mai ƙarfi
stridently,atamfa,a karfafe,a karfafe
strife,jayayya,NA,jayayya
stringent,kirtani,tsayayye,tsayayye
stringently,tsayayye,NA,tsayayye
strut,ƙarfin aiki,NA,ƙarfin aiki
stubbornly,taurin kai,NA,taurin kai
stubbornness,taurin kai,NA,taurin kai
stuffy,cushe,NA,cushe
stumble,yi tuntuɓe,NA,yi tuntuɓe
stumbled,tuntuɓe,NA,tuntuɓe
stumbles,tuntuɓe,NA,tuntuɓe
stump,kututture,NA,kututture
stumped,dungu,NA,dungu
stumps,kututture,NA,kututture
stun,yi mamaki,NA,yi mamaki
stunt,tsutsa,dakile girman abu,dakile girman abu
stunted,tsumburai,dakile,dakile
stupidest,wawa,NA,wawa
stupidity,wawanci,NA,wawanci
stupified,tsantsanta,NA,tsantsanta
stupify,tsawaita,NA,tsawaita
stupor,wawanci,NA,wawanci
stutter,yi santi,NA,yi santi
stuttered,yayi santi,NA,yayi santi
stuttering,muguwar magana,NA,muguwar magana
stutters,masu santi,NA,masu santi
sty,mai salo,NA,mai salo
stymied,mai sanyaya,NA,mai sanyaya
sub-par,karamin sashe,NA,karamin sashe
subdued,subarfafa,shawo kan abu,shawo kan abu
subjected,an h .re,abinda ya ke jawo wani abu,abinda ya ke jawo wani abu
subjection,biyayya,NA,biyayya
subjugate,subjugate,mamayewa,mamayewa
subjugation,subjugarwa,mamayewa,mamayewa
submissive,masu biyayya,NA,masu biyayya
subordinate,m,mataimaki,mataimaki
subpoena,sammaci,NA,sammaci
