word,machine_translation,human_translation,machine_translation_updated,emotion,emotion_intensity_score
scenic,iwoye,ìwòye,ìwòye,joy,0.375
spirits,awọn ẹmi,àwọn ẹ̀mí,àwọn ẹ̀mí,joy,0.375
beaches,etikun,etí òkun,etí òkun,joy,0.375
hymn,orin iyin,orin iyin,orin iyin,joy,0.375
sonorous,aladun,aládùn,aládùn,joy,0.375
mirth,ayọ,ayọ̀,ayọ̀,joy,0.375
unique,oto,ọ̀tọ̀,ọ̀tọ̀,joy,0.375
unforgettable,ailegbagbe,àìlegbàgbé,àìlegbàgbé,joy,0.375
baptismal,baptisi,onítẹ̀bọmi,onítẹ̀bọmi,joy,0.368
alliance,ajọṣepọ,àjọṣepọ̀,àjọṣepọ̀,joy,0.368
grant,fifunni,fifúnni,fifúnni,joy,0.366
moonlight,imọlẹ oṣupa,ìmọ́lẹ̀ òṣùpá,ìmọ́lẹ̀ òṣùpá,joy,0.364
improve,mu dara,mú dára,mú dára,joy,0.364
conciliation,ilaja,ìlàjà,ìlàjà,joy,0.364
pure,funfun,funfun,funfun,joy,0.364
sanctification,mimo,mímọ́,mímọ́,joy,0.364
authentic,ojulowo,ojúlówó,ojúlówó,joy,0.364
kitten,ọmọ ologbo,ọmọ ológbò,ọmọ ológbò,joy,0.364
improves,awọn ilọsiwaju,àwọn ìlọsíwájú,àwọn ìlọsíwájú,joy,0.364
weightloss,ipadanu iwuwo,ìpàdánù ìwúwo,ìpàdánù ìwúwo,joy,0.362
raspberries,raspberries,òdòdó olóòrún-ùn dídùn,òdòdó olóòrún-ùn dídùn,joy,0.36
listenting,kikojọ,kíkójọ́,kíkójọ́,joy,0.359
proficiency,pipe,pípé,pípé,joy,0.359
revival,isoji,ìsọjí,ìsọjí,joy,0.359
sanctify,sọ di mímọ̀,sọ di mímọ̀,sọ di mímọ̀,joy,0.359
fidelity,iṣootọ,ìṣòótọ́,ìṣòótọ́,joy,0.359
jest,ẹlẹya,ẹlẹ́yà,ẹlẹ́yà,joy,0.359
tinsel,tinsel,irin oníwúrà,irin oníwúrà,joy,0.359
feeling,rilara,ìmọ̀ lára,ìmọ̀ lára,joy,0.359
independent,ominira,òmìnira,òmìnira,joy,0.359
devotional,ifọkansin,ìfọkànsìn,ìfọkànsìn,joy,0.359
giver,olufunni,olùfúnni,olùfúnni,joy,0.353
cocoa,koko,kókó,kókó,joy,0.353
romp,romp,ṣeré,ṣeré,joy,0.348
melody,orin aladun,orin aládùn,orin aládùn,joy,0.348
choral,akorin,akọrin,akọrin,joy,0.348
unification,isọdọkan,ìsọdọ̀kan,ìsọdọ̀kan,joy,0.348
dolphin,ẹja,ẹja,ẹja,joy,0.348
favor,ojurere,ojúrere,ojúrere,joy,0.348
roaring,ariwo,ariwo,ariwo,joy,0.348
exceed,kọja,kọjá,kọjá,joy,0.348
purpose,idi,ìdí,ìdí,joy,0.348
deliverance,itusile,ìtúsílẹ̀,ìtúsílẹ̀,joy,0.348
hotyoga,hotyoga,*****,*****,joy,0.347
thx,thx,ẹṣé,ẹṣé,joy,0.344
roadtrip,oju opopona,Ojú òpópónà,Ojú òpópónà,joy,0.344
kiddos,kiddos,Ọ̀rẹ́ kò rí kò sùn,Ọ̀rẹ́ kò rí kò sùn,joy,0.344
manicure,eekanna,èékánná,èékánná,joy,0.344
newstart,newstart,ìbẹ̀rẹ̀ tuntun,ìbẹ̀rẹ̀ tuntun,joy,0.344
date,ọjọ,Ọjọ́,Ọjọ́,joy,0.344
voluptuous,atinuwa,àtinúwá,àtinúwá,joy,0.344
hedonism,hedonism,ìdàgbàsókè,ìdàgbàsókè,joy,0.344
pledge,ògo,ògo,ògo,joy,0.344
cookies,kukisi,kúúkísì,kúúkísì,joy,0.344
fruits,eso,èso,èso,joy,0.344
electric,itanna,ìtànná,ìtànná,joy,0.344
nowork,iṣẹ -ṣiṣe,iṣẹ́-ṣíṣe,iṣẹ́-ṣíṣe,joy,0.344
humble,onirẹlẹ,onírẹ̀lẹ̀,onírẹ̀lẹ̀,joy,0.344
celebrity,gbajumọ,gbajúmọ̀,gbajúmọ̀,joy,0.342
rhythm,ilu,ìlù,ìlù,joy,0.338
bridesmaid,iyawo,ìyàwó,ìyàwó,joy,0.338
obliging,ọranyan,ọ̀ranyàn,ọ̀ranyàn,joy,0.333
dawn,owurọ,òwúrò,òwúrò,joy,0.333
gazing,wíwo,wíwò,wíwò,joy,0.333
snowday,ojo egbon,Ọjọ́ yìnyín,Ọjọ́ yìnyín,joy,0.333
edification,atunse,àtúnṣe,àtúnṣe,joy,0.333
connoisseur,onimọran,onímọ̀ràn,onímọ̀ràn,joy,0.333
partner,alabaṣepọ,alábáṣepọ̀,alábáṣepọ̀,joy,0.333
spa,spa,sipaa,sipaa,joy,0.333
coffee,kọfi,kọfí,kọfí,joy,0.333
renovation,atunse,àtúnṣe,àtúnṣe,joy,0.333
garden,ọgba,ọgbà,ọgbà,joy,0.333
familiarity,faramọ,faramọ́,faramọ́,joy,0.333
foodie,ounje,oúnjẹ,oúnjẹ,joy,0.331
synchronize,muṣiṣẹpọ,múṣiṣẹ́pọ̀,múṣiṣẹ́pọ̀,joy,0.329
pedicure,pedicure,pẹ́díkiọ̀,pẹ́díkiọ̀,joy,0.328
noregrets,noregrets,àìsí àbámọ̀,àìsí àbámọ̀,joy,0.328
hobby,ifisere,ìfiṣeré,ìfiṣeré,joy,0.328
amnesty,aforiji,àforíjì,àforíjì,joy,0.328
true,otitọ,òtítọ́,òtítọ́,joy,0.328
chirping,ariwo,ariwo,ariwo,joy,0.328
psalm,Psalm,Sáàmù,Sáàmù,joy,0.328
saint,eniyan mimo,ènìyàn mímọ́,ènìyàn mímọ́,joy,0.328
healing,iwosan,ìwòsàn,ìwòsàn,joy,0.328
tribulation,ipọnju,ìpọ́njú,ìpọ́njú,joy,0.328
carol,karol,kàroo,kàroo,joy,0.328
respite,isinmi,ìsinmi,ìsinmi,joy,0.324
restorative,atunse,àtúnṣe,àtúnṣe,joy,0.318
cousins,awọn ibatan,àwọn ìbátan,àwọn ìbátan,joy,0.318
recreational,ìdárayá,ìdárayá,ìdárayá,joy,0.318
mellow,mellow,dẹ̀,dẹ̀,joy,0.318
lazyday,ọlẹ,ọ̀lẹ,ọ̀lẹ,joy,0.318
classics,awọn alailẹgbẹ,àwọn aláìlẹ́gbẹ́,àwọn aláìlẹ́gbẹ́,joy,0.318
reconciliation,ilaja,ìlàjà,ìlàjà,joy,0.316
pony,Esin,ẹṣin,ẹṣin,joy,0.312
muchneeded,nilo pupọ,nílò púpọ̀,nílò púpọ̀,joy,0.312
recovery,imularada,ìmúláradá,ìmúláradá,joy,0.312
presto,presto,orin takasufe,orin takasufe,joy,0.312
fitness,amọdaju,àmọ̀dájú,àmọ̀dájú,joy,0.312
relight,tan imọlẹ,tan ìmọ́lẹ̀,tan ìmọ́lẹ̀,joy,0.312
progression,itesiwaju,Ìtẹ́síwájú,Ìtẹ́síwájú,joy,0.312
crafts,iṣẹ ọnà,iṣẹ́ ọnà,iṣẹ́ ọnà,joy,0.312
deal,adehun,àdéhùn,àdéhùn,joy,0.312
woods,igbo,igbó,igbó,joy,0.312
lord,oluwa,Olúwa,Olúwa,joy,0.312
playhouse,ile ere,ilé eré,ilé eré,joy,0.312
sterling,sita,síta,síta,joy,0.312
sunset,Iwọoorun,ìwọ̀-oòrùn,ìwọ̀-oòrùn,joy,0.312
wisdom,ogbon,ọgbọ́n,ọgbọ́n,joy,0.312
superman,alagbara,alágbára,alágbára,joy,0.312
dove,àdàbà,àdàbà,àdàbà,joy,0.312
living,ngbe,ń gbé,ń gbé,joy,0.312
simplify,rọrun,rọrùn,rọrùn,joy,0.312
improvement,ilọsiwaju,ìlọsíwájú,ìlọsíwájú,joy,0.309
infant,ìkókó,ìkókó,ìkókó,joy,0.309
absolution,idariji,ìdáríjì,ìdáríjì,joy,0.306
honest,ooto,Òótọ́,Òótọ́,joy,0.303
established,mulẹ,múlẹ̀,múlẹ̀,joy,0.303
banquet,àsè,àsè,àsè,joy,0.303
endless,ailopin,àìlópin,àìlópin,joy,0.303
decorating,iseona,ìṣẹ́-ọnà,ìṣẹ́-ọnà,joy,0.303
gently,rọra,rọra,rọra,joy,0.303
providing,pese,pèsè,pèsè,joy,0.3
breeze,afẹfẹ,afẹ́fẹ́,afẹ́fẹ́,joy,0.297
yearning,ifẹkufẹ,ìfẹ́kúfẹẹ,ìfẹ́kúfẹẹ,joy,0.297
joker,awada,àwàdà,àwàdà,joy,0.297
harvest,ikore,ìkórè,ìkórè,joy,0.297
feat,feat,gudugudu,gudugudu,joy,0.297
spending,inawo,ìnáwó,ìnáwó,joy,0.297
notable,ohun akiyesi,ohun àkíyèsí,ohun àkíyèsí,joy,0.297
mine,temi,tèmi,tèmi,joy,0.297
meditating,àṣàrò,àṣàrò,àṣàrò,joy,0.297
light,ina,iná,iná,joy,0.297
fraternal,arakunrin,arákùnrin,arákùnrin,joy,0.297
softly,jẹjẹ,jẹ́jẹ́,jẹ́jẹ́,joy,0.297
morals,iwa,ìwà,ìwà,joy,0.297
spiritual,ẹmí,ẹ̀mín,ẹ̀mín,joy,0.297
growth,Idagba,ìdàgbà,ìdàgbà,joy,0.297
strolling,lilọ kiri,lílọ kiri,lílọ kiri,joy,0.297
lounging,lounging,ìrọ̀gbọ̀kú,ìrọ̀gbọ̀kú,joy,0.297
quaint,quaint,àkóso,àkóso,joy,0.297
fervor,itara,ìtara,ìtara,joy,0.295
volunteer,oluyọọda,olúyọ̀ọ̀da,olúyọ̀ọ̀da,joy,0.294
quotes,awọn agbasọ,àwọn àgbàsọ,àwọn àgbàsọ,joy,0.294
midwife,agbẹbi,agbẹ̀bí,agbẹ̀bí,joy,0.288
gain,jèrè,jèrè,jèrè,joy,0.288
hippie,hippie,ọmọdé,ọmọdé,joy,0.288
psalms,psalmu,orin,orin,joy,0.288
create,ṣẹda,ṣẹ̀dá,ṣẹ̀dá,joy,0.288
resources,awọn orisun,àwọn orísun,àwọn orísun,joy,0.288
taoism,taoism,ẹ̀sìn kan tó fara jọ Buda,ẹ̀sìn kan tó fara jọ Buda,joy,0.288
receiving,gba,gba,gba,joy,0.287
ocean,òkun,òkun,òkun,joy,0.286
lsd,lsd,****,****,joy,0.286
snowfall,egbon yinyin,ẹ̀gbọ̀n yìnyín,ẹ̀gbọ̀n yìnyín,joy,0.286
hiking,irinse,irinṣẹ́,irinṣẹ́,joy,0.283
truce,ijaya,ìjayà,ìjayà,joy,0.281
toast,tositi,tósíìtì,tósíìtì,joy,0.281
evergreen,alawọ ewe,aláwọ̀ ewé,aláwọ̀ ewé,joy,0.281
buzzing,ariwo,ariwo,ariwo,joy,0.281
infinity,ailopin,àìlópin,àìlópin,joy,0.281
candid,lododo,lódodo,lódodo,joy,0.281
unwind,sinmi,sinmi,sinmi,joy,0.281
destination,nlo,ń lọ,ń lọ,joy,0.281
chill,biba,bíba,bíba,joy,0.281
rested,sinmi,sinmi,sinmi,joy,0.281
venerable,venerable,tí ó pọ níye,tí ó pọ níye,joy,0.279
retirement,ifẹhinti lẹnu iṣẹ,ìfẹ̀hìntì lẹ́nu iṣẹ́,ìfẹ̀hìntì lẹ́nu iṣẹ́,joy,0.275
balance,iwontunwonsi,ìwọ̀ntúnwọ̀nsì,ìwọ̀ntúnwọ̀nsì,joy,0.275
fireplace,ibudana,ìbúdánà,ìbúdánà,joy,0.273
drinks,ohun mimu,ohun mímu,ohun mímu,joy,0.273
buddha,buddha,búdà,búdà,joy,0.273
devout,olùfọkànsìn,olùfọkànsìn,olùfọkànsìn,joy,0.273
swim,we,àwa,àwa,joy,0.273
rapt,rapt,já gbà,já gbà,joy,0.273
compensate,isanpada,ìṣe ìwúrí,ìṣe ìwúrí,joy,0.273
snowing,sno,da yìnyín,da yìnyín,joy,0.271
sublimation,sublimation,ẹ̀dà,ẹ̀dà,joy,0.27
fruity,eso,èso,èso,joy,0.268
sunday,Sunday,Ọjọ́ àìkú,Ọjọ́ àìkú,joy,0.266
sun,oorun,oòrùn,oòrùn,joy,0.266
humility,irele,Ìrẹ̀lẹ̀,Ìrẹ̀lẹ̀,joy,0.266
salute,kí,kí,kí,joy,0.266
paragon,paragon,párágọ́nù,párágọ́nù,joy,0.266
sketching,aworan afọwọya,àwòrán àfọwọ́rà,àwòrán àfọwọ́rà,joy,0.266
fortitude,igboya,ìgboyà,ìgboyà,joy,0.266
waves,igbi,ìgbì,ìgbì,joy,0.266
cathedral,Katidira,gbọ̀ngàn,gbọ̀ngàn,joy,0.266
buddhism,Buddism,ẹ̀sin Búdà,ẹ̀sin Búdà,joy,0.266
yoga,yoga,ìgbáradì,ìgbáradì,joy,0.266
whim,whim,wímù,wímù,joy,0.266
ministry,iṣẹ -iranṣẹ,ìṣẹ́-ìránṣẹ́,ìṣẹ́-ìránṣẹ́,joy,0.266
artwork,ise ona,iṣẹ́ ọnà,iṣẹ́ ọnà,joy,0.265
practiced,niwa,níwà,níwà,joy,0.264
clean,mimọ,mímọ́,mímọ́,joy,0.26
food,ounje,oúnjẹ,oúnjẹ,joy,0.258
exercise,ere idaraya,eré ìdárayá,eré ìdárayá,joy,0.258
immerse,rì bọmi,rì bomi,rì bomi,joy,0.258
found,ri,rí,rí,joy,0.258
clarity,wípé,wípé,wípé,joy,0.258
fitting,ibamu,ìbámu,ìbámu,joy,0.258
running,nṣiṣẹ,ń ṣiṣẹ́,ń ṣiṣẹ́,joy,0.258
autumn,Igba Irẹdanu Ewe,ìgbà ìrẹ̀dànù ewé,ìgbà ìrẹ̀dànù ewé,joy,0.254
clap,pàtẹ́wọ́,pàtẹ́wọ́,pàtẹ́wọ́,joy,0.25
demonstrative,afihan,àfihàn,àfihàn,joy,0.25
fit,dada,dada,dada,joy,0.25
football,bọọlu afẹsẹgba,bọ́ọ̀lù àfẹsẹ̀gbá,bọ́ọ̀lù àfẹsẹ̀gbá,joy,0.25
chirp,kigbe,kígbe,kígbe,joy,0.25
undying,tí kò kú,tí kò kú,tí kò kú,joy,0.25
contagious,tó leè ranni,tólèrànmì,tólèrànmì,joy,0.25
countryside,igberiko,ìgbèríko,ìgbèríko,joy,0.25
diary,ojojumọ,ojojúmọ́,ojojúmọ́,joy,0.25
advocacy,agbawi,àgbàwí,àgbàwí,joy,0.25
expedient,anfaani,àǹfààní,àǹfààní,joy,0.25
hardy,lile,lílé,lílé,joy,0.25
chilled,tutu,tutù,tutù,joy,0.25
visitor,alejo,àlejò,àlejò,joy,0.25
morning,owurọ,òwúrọ̀,òwúrọ̀,joy,0.25
outdoors,ita gbangba,ìta gbangba,ìta gbangba,joy,0.25
ardent,olufokansin,olùfọkànsìn,olùfọkànsìn,joy,0.25
candles,awọn abẹla,àwọn àbẹ́là,àwọn àbẹ́là,joy,0.25
mountain,oke,òkè,òkè,joy,0.25
cradle,jojolo,jòjòló,jòjòló,joy,0.247
trance,trance,ìran,ìran,joy,0.246
pay,san,san,san,joy,0.242
procession,ilana,ìlànà,ìlànà,joy,0.242
grow,dagba,dàgbà,dàgbà,joy,0.242
breakfast,aro,àrò,àrò,joy,0.242
intense,kikankikan,kíkankíkan,kíkankíkan,joy,0.242
preservative,olutọju,olùtọ́jú,olùtọ́jú,joy,0.242
church,ijo,ijó,ijó,joy,0.242
supremacy,titobi,títóbi,títóbi,joy,0.242
consecration,ìyàsímímọ́,ìyàsímímọ́,ìyàsímímọ́,joy,0.235
skiing,sikiini,ṣíkínìnnì,ṣíkínìnnì,joy,0.234
ordination,isọdimimọ,ìsọdimímọ́,ìsọdimímọ́,joy,0.234
lyre,ohun orin,ohùn orin,ohùn orin,joy,0.234
lifetime,igbesi aye,ìgbésí ayé,ìgbésí ayé,joy,0.234
snowy,sno,NA,sno,joy,0.234
candle,abẹla,àbẹ́là,àbẹ́là,joy,0.234
humbled,onirẹlẹ,onírẹ̀lẹ̀,onírẹ̀lẹ̀,joy,0.234
salary,owo osu,owó oṣù,owó oṣù,joy,0.234
nursery,nọsìrì,nọ́sìrì,nọ́sìrì,joy,0.234
incense,turari,tùràrí,tùràrí,joy,0.234
vote,dibo,díbọ́,díbọ́,joy,0.234
doll,ọmọlangidi,ọmọláńgidi,ọmọláńgidi,joy,0.234
art,aworan,àwòrán,àwòrán,joy,0.234
pastry,àkàrà,àkàrà,àkàrà,joy,0.229
firefly,firefly,Kòkòrò iná,Kòkòrò iná,joy,0.227
chilling,gbigbọn,gbígbọ̀n,gbígbọ̀n,joy,0.227
remedy,atunse,àtúnṣe,àtúnṣe,joy,0.227
rescue,igbala,ìgbàlà,ìgbàlà,joy,0.225
perspective,irisi,ìrísí,ìrísí,joy,0.221
camping,ipago,ìpàgọ́,ìpàgọ́,joy,0.221
orchard,ọgba -ajara,ọgbà-àjàrà,ọgbà-àjàrà,joy,0.221
orchestra,onilu,onílù,onílù,joy,0.221
lamb,ọdọ Aguntan,ọ̀dọ́-àgùntàn,ọ̀dọ́-àgùntàn,joy,0.219
possess,gbà,gbà,gbà,joy,0.219
gardens,awọn ọgba,àwọn ọgbà,àwọn ọgbà,joy,0.219
castle,ile -olodi,ilé-olódi,ilé-olódi,joy,0.219
breezy,afẹfẹ,afẹ́fẹ́,afẹ́fẹ́,joy,0.219
raindrops,ojo ojo,kíkán ójò,kíkán ójò,joy,0.212
countrymusic,orin ilu,orin ìlú,orin ìlú,joy,0.212
ribbon,tẹẹrẹ,tẹ́ẹ́rẹ́,tẹ́ẹ́rẹ́,joy,0.212
bouttime,akoko ija,àkókò ìjà,àkókò ìjà,joy,0.212
listneing,atokọ,tẹ́tí,tẹ́tí,joy,0.212
brisk,brisk,ọ̀yàyà,ọ̀yàyà,joy,0.212
repay,san pada,san padà,san padà,joy,0.212
teach,kọ,kọ,kọ,joy,0.212
pho,pho,ọbẹ́,ọbẹ́,joy,0.212
reggae,reggae,régẹ̀,régẹ̀,joy,0.212
mucis,mucis,ásíìdí,ásíìdí,joy,0.212
nap,orun,ọrùn,ọrùn,joy,0.206
cove,ibora,ìbora,ìbora,joy,0.203
chant,korin,kọrin,kọrin,joy,0.203
hire,bẹwẹ,bẹ̀wẹ̀,bẹ̀wẹ̀,joy,0.203
stillness,idakẹjẹ,ìdákẹ́jẹ́,ìdákẹ́jẹ́,joy,0.203
uncontrollable,ti ko ni idari,tí kò ní ìdarí,tí kò ní ìdarí,joy,0.203
unexpected,airotẹlẹ,àìròtẹ́lẹ̀,àìròtẹ́lẹ̀,joy,0.203
vernal,vernal,ìṣẹ́lulẹ̀ òjò,ìṣẹ́lulẹ̀ òjò,joy,0.203
legalized,legalized,sọ dòfin,sọ dòfin,joy,0.203
lights,awọn imọlẹ,àwọn ìmọ́lẹ̀,àwọn ìmọ́lẹ̀,joy,0.203
save,fipamọ,fipamọ́,fipamọ́,joy,0.2
pastor,aguntan,àgùntàn,àgùntàn,joy,0.197
oneday,lọjọ kan,lọ́jọ́ kan,lọ́jọ́ kan,joy,0.197
atone,ètùtù,ètùtù,ètùtù,joy,0.197
trees,igi,ètùtù,ètùtù,joy,0.197
symmetry,isedogba,ìṣedọ́gba,ìṣedọ́gba,joy,0.197
scripture,iwe -mimọ,Ìwé-mímọ́,Ìwé-mímọ́,joy,0.196
mountains,awọn oke -nla,àwọn òkè-ńlá,àwọn òkè-ńlá,joy,0.194
craziness,aṣiwere,aṣiwèrè,aṣiwèrè,joy,0.188
walking,nrin,ń rìn,ń rìn,joy,0.188
whiteness,funfun,funfun,funfun,joy,0.188
custom,aṣa,àṣà,àṣà,joy,0.188
liquor,oti alagbara,ọtí alágbára,ọtí alágbára,joy,0.188
sympathetic,alaanu,aláàánú,aláàánú,joy,0.188
forefathers,awon baba nla,àwọn bàbá ńlá,àwọn bàbá ńlá,joy,0.188
soppy,soppy,Ìwà ọ̀dẹ̀,Ìwà ọ̀dẹ̀,joy,0.188
quiet,idakẹjẹ,ìdákẹ́jẹ́,ìdákẹ́jẹ́,joy,0.188
tea,tii,tìí,tìí,joy,0.188
pathway,ipa ọna,Ipa ọ̀nà,Ipa ọ̀nà,joy,0.188
patient,alaisan,aláìsàn,aláìsàn,joy,0.186
bath,iwẹ,ìwẹ̀,ìwẹ̀,joy,0.182
score,O wole,ó wọlé,ó wọlé,joy,0.182
movingon,ontesiwaju,onítẹ̀síwájú,onítẹ̀síwájú,joy,0.182
dollhouse,ile ọmọlangidi,ilé ọmọláńgidi,ilé ọmọláńgidi,joy,0.182
supporter,alatilẹyin,alátìlẹ́yìn,alátìlẹ́yìn,joy,0.18
accompaniment,ifowosowopo,ìfọwọ́sowọ́pọ̀,ìfọwọ́sowọ́pọ̀,joy,0.179
outburst,ariwo,ariwo,ariwo,joy,0.176
pursuit,ilepa,ìlépa,ìlépa,joy,0.176
frosty,tutu,tutù,tutù,joy,0.174
wintery,igba otutu,ìgbà òtútù,ìgbà òtútù,joy,0.172
workout,ṣee ṣe,ṣeé ṣe,ṣeé ṣe,joy,0.172
luncheon,ounjẹ ọsan,Oúnjẹ ọ̀sán,Oúnjẹ ọ̀sán,joy,0.172
closure,bíbo,bíbò,bíbò,joy,0.172
service,iṣẹ,iṣẹ́,iṣẹ́,joy,0.172
civilized,ọlaju,ọ̀làjú,ọ̀làjú,joy,0.169
wages,owo osu,owó oṣù,owó oṣù,joy,0.169
fain,fain,fáìn,fáìn,joy,0.167
december,Oṣu kejila,oṣù kejìlá,oṣù kejìlá,joy,0.167
acrobat,akrobat,ohùn dídùn,ohùn dídùn,joy,0.162
glide,rọra,rọra,rọra,joy,0.162
finally,nipari,níparí,níparí,joy,0.157
bathtub,ibi iwẹ,ibi ìwẹ̀,ibi ìwẹ̀,joy,0.156
stroll,irin kiri,ìrìn kiri,ìrìn kiri,joy,0.156
chai,chai,chai,chai,joy,0.156
break,adehun,àdéhùn,àdéhùn,joy,0.156
reproductive,ibisi,ìbísi,ìbísi,joy,0.156
organization,agbari,agbárí,agbárí,joy,0.156
obtainable,gba,gbà,gbà,joy,0.156
elf,elf,òrìṣà ọlọ́mọ,òrìṣà ọlọ́mọ,joy,0.156
peppermint,ata ipara,ata ipara,ata ipara,joy,0.156
balm,balm,òróró ìtura,òróró ìtura,joy,0.152
measured,won,wọn,wọn,joy,0.152
scifi,scifi,Ìwé nípa ìmọ sáyẹ̀nsì,Ìwé nípa ìmọ sáyẹ̀nsì,joy,0.152
advent,dide,dìde,dìde,joy,0.152
spaniel,spaniel,ajá,ajá,joy,0.145
ditty,ditty,ẹsẹ̀ ewì kékeré,ẹsẹ̀ ewì kékeré,joy,0.141
oils,epo,epo,epo,joy,0.141
bubble,ti nkuta,ti ń kùtà,ti ń kùtà,joy,0.141
tan,tan,tàn,tàn,joy,0.141
simple,rọrun,rọrùn,rọrùn,joy,0.141
beer,Oti bia,ọtí bíà,ọtí bíà,joy,0.141
green,alawọ ewe,aláwọ̀ ewé,aláwọ̀ ewé,joy,0.137
books,awọn iwe,àwọn ìwé,àwọn ìwé,joy,0.136
buss,awọn ọkọ akero,àwọn ọkọ̀ akérò,àwọn ọkọ̀ akérò,joy,0.136
makingdisciples,ṣiṣe awọn ọmọ -ẹhin,ṣíṣe àwọn ọmọ-ẹ̀hìn,ṣíṣe àwọn ọmọ-ẹ̀hìn,joy,0.136
chow,ọbẹ,ọbẹ̀,ọbẹ̀,joy,0.135
pitter,idọti,ìdọ̀tí,ìdọ̀tí,joy,0.134
flows,nṣàn,ń ṣàn,ń ṣàn,joy,0.13
silence,ipalọlọ,ìpalọ́lọ́,ìpalọ́lọ́,joy,0.127
wine,waini,wáìnì,wáìnì,joy,0.125
circumstances,ayidayida,àyídáyidà,àyídáyidà,joy,0.125
solitude,ìnìkanwà,ìnìkanwà,ìnìkanwà,joy,0.125
bookstore,itawe,ìtàwé,ìtàwé,joy,0.125
roadster,oju opopona,Ojú òpópónà,Ojú òpópónà,joy,0.125
priesthood,oyè àlùfáà,oyè àlùfáà,oyè àlùfáà,joy,0.121
wilderness,aginjù,aginjù,aginjù,joy,0.121
japan,japan,Jàpánù,Jàpánù,joy,0.121
soak,rì,rì,rì,joy,0.121
critical,lominu ni,ṣé pàtàkì,ṣé pàtàkì,joy,0.116
neutral,didoju,dídojú,dídojú,joy,0.114
untie,tú,tú,tú,joy,0.109
opera,opera,ibi ìwòran eré,ibi ìwòran eré,joy,0.109
hunting,sode,sóde,sóde,joy,0.109
sand,iyanrin,iyanrìn,iyanrìn,joy,0.109
weight,àdánù,àdánù,àdánù,joy,0.109
wind,afẹfẹ,afẹ́fẹ́,afẹ́fẹ́,joy,0.109
classical,kilasika,kílásíkà,kílásíkà,joy,0.106
labor,laala,làálàá,làálàá,joy,0.106
lake,adagun,adágún,adágún,joy,0.103
affliction,ipọnju,ìpọ́njú,ìpọ́njú,joy,0.103
organ,eto ara,ètò ara,ètò ara,joy,0.094
dwelling,ibugbe,ibùgbé,ibùgbé,joy,0.094
tree,igi,igi,igi,joy,0.09
pond,adagun,adágún,adágún,joy,0.089
latte,latte,mílìkì,mílìkì,joy,0.078
marrow,ọra,ọ̀rá,ọ̀rá,joy,0.078
sipping,sipping,ọ̀rá,ọ̀rá,joy,0.076
benign,rere,rere,rere,joy,0.074
majority,poju,pọ̀jù,pọ̀jù,joy,0.073
leaf,ewe,ewé,ewé,joy,0.065
basketball,agbọn,àgbọn,àgbọn,joy,0.062
troubles,wahala,wàhálà,wàhálà,joy,0.062
explosions,explosions,àwọn ohun ìbú gbàmù,àwọn ohun ìbú gbàmù,joy,0.061
cream,ipara,ìpara,ìpara,joy,0.061
shepherd,oluṣọ -agutan,olùsọ-àgùntàn,olùsọ-àgùntàn,joy,0.058
tuesday,ọjọbọ,ọjọ́bọ,ọjọ́bọ,joy,0.047
turbulence,rudurudu,rúdurùdu,rúdurùdu,joy,0.045
calf,ọmọ malu,ọmọ màálù,ọmọ màálù,joy,0.04
hardship,ipọnju,ìpọ́njú,ìpọ́njú,joy,0.031
unhappiness,idunnu,ìdùnnú,ìdùnnú,joy,0.016
sixty,ọgọta,ọgọ́ta,ọgọ́ta,joy,0.016
heartbreaking,ibanuje okan,ìbànújẹ́ ọkàn,ìbànújẹ́ ọkàn,sadness,0.969
mourning,ṣọfọ,ṣọ̀fọ̀,ṣọ̀fọ̀,sadness,0.969
tragic,ajalu,àjálù,àjálù,sadness,0.961
holocaust,ipaniyan,ìpànìyàn,ìpànìyàn,sadness,0.953
suicidal,igbẹmi ara ẹni,ìgbẹ̀mí-ara-ẹni,ìgbẹ̀mí-ara-ẹni,sadness,0.941
misery,ibanujẹ,ìbànújẹ́,ìbànújẹ́,sadness,0.938
massacre,ipakupa,ìpakúpa,ìpakúpa,sadness,0.931
euthanasia,euthanasia,ìtara,ìtara,sadness,0.927
depression,ibanujẹ,ìbànújẹ́,ìbànújẹ́,sadness,0.925
bereavement,iku,ikú,ikú,sadness,0.922
fatal,apaniyan,apànìyàn,apànìyàn,sadness,0.922
grieving,ibinujẹ,ìbìnújẹ́,ìbìnújẹ́,sadness,0.922
bereaved,ologbe,olóògbé,olóògbé,sadness,0.92
devastation,iparun,ìparun,ìparun,sadness,0.917
death,iku,ikú,ikú,sadness,0.915
suicide,igbẹmi ara ẹni,ìgbẹ̀mí-ara-ẹni,ìgbẹ̀mí-ara-ẹni,sadness,0.912
devastated,ti bajẹ,ti bàjẹ́,ti bàjẹ́,sadness,0.912
catastrophe,ajalu,àjálù,àjálù,sadness,0.911
horrifying,ibanuje,ìbànújẹ́,ìbànújẹ́,sadness,0.907
died,ku,kú,kú,sadness,0.906
depressing,ibanujẹ,ìbànújẹ́,ìbànújẹ́,sadness,0.906
tragedy,ajalu,àjálù,àjálù,sadness,0.906
anguish,ibanujẹ,ìbànújẹ́,ìbànújẹ́,sadness,0.902
agony,irora,ìrora,ìrora,sadness,0.9
