word,machine_translation,human_translation,machine_translation_updated,emotion,emotion_intensity_score
noworries,enweghị nchekasị,NA,enweghị nchekasị,joy,0.453
commemorate,na -echeta,NA,na -echeta,joy,0.453
vindication,ikpughe,NA,ikpughe,joy,0.453
namaste,nke ukwu,NA,nke ukwu,joy,0.453
forgiveness,mgbaghara,NA,mgbaghara,joy,0.453
waterfall,nsụda mmiri,NA,nsụda mmiri,joy,0.453
approve,kwado,NA,kwado,joy,0.453
birth,omumu,ọmụmụ,ọmụmụ,joy,0.453
scenery,ihe nkiri,NA,ihe nkiri,joy,0.453
journey,njem,NA,njem,joy,0.447
meditation,ntụgharị uche,NA,ntụgharị uche,joy,0.446
relaxed,nọrọ jụụ,NA,nọrọ jụụ,joy,0.442
tender,dị nro,NA,dị nro,joy,0.441
weekend,ngwụsị izu,NA,ngwụsị izu,joy,0.441
tranquil,dị jụụ,NA,dị jụụ,joy,0.441
present,ugbu,ugbua,ugbua,joy,0.441
sharing,nkekọrịta,NA,nkekọrịta,joy,0.439
lyrical,egwu,NA,egwu,joy,0.439
righteousness,ezi omume,NA,ezi omume,joy,0.439
esteem,nkwanye ugwu,NA,nkwanye ugwu,joy,0.439
prayer,ekpere,NA,ekpere,joy,0.439
nostalgic,nostalgic,kenwa,kenwa,joy,0.439
relief,enyemaka,NA,enyemaka,joy,0.438
eager,chọsiri ike,NA,chọsiri ike,joy,0.438
life,ndụ,NA,ndụ,joy,0.438
husband,di,NA,di,joy,0.438
mighty,dị ike,NA,dị ike,joy,0.438
unbeaten,enweghị mmeri,NA,enweghị mmeri,joy,0.438
meditate,tụgharịa uche,NA,tụgharịa uche,joy,0.438
strength,ike,NA,ike,joy,0.438
newday,ụbọchị ọhụrụ,NA,ụbọchị ọhụrụ,joy,0.438
sonnet,ụgbụ,abụ,abụ,joy,0.438
share,ịkekọrịta,NA,ịkekọrịta,joy,0.438
warm,na -ekpo ọkụ,NA,na -ekpo ọkụ,joy,0.429
winterbreak,oge oyi,NA,oge oyi,joy,0.429
movingforward,na -aga n'ihu,NA,na -aga n'ihu,joy,0.429
buddy,enyi,NA,enyi,joy,0.427
oneness,ịdị n'otu,NA,ịdị n'otu,joy,0.426
reverence,nsọpụrụ,NA,nsọpụrụ,joy,0.424
ejaculation,ejaculation,ikwu okwu,ikwu okwu,joy,0.424
thelittlethings,ihe ndị ahụ,NA,ihe ndị ahụ,joy,0.424
carols,egwu,NA,egwu,joy,0.424
healthful,nke di ike,NA,nke di ike,joy,0.424
medal,ihe nrite,NA,ihe nrite,joy,0.424
unconstrained,ejighị n'aka,NA,ejighị n'aka,joy,0.424
unsurpassed,enweghị atụ,NA,enweghị atụ,joy,0.424
candlelight,ọkụ kandụl,NA,ọkụ kandụl,joy,0.424
symphony,egwu egwu,NA,egwu egwu,joy,0.422
calmness,ịdị jụụ,NA,ịdị jụụ,joy,0.422
helpful,aka,inye aka,inye aka,joy,0.422
graduation,ngụsị akwụkwọ,NA,ngụsị akwụkwọ,joy,0.422
ease,mfe,NA,mfe,joy,0.422
energy,ike,NA,ike,joy,0.422
musical,egwu,NA,egwu,joy,0.422
safe,nchekwa,NA,nchekwa,joy,0.422
frisky,frisky,ike,ike,joy,0.422
sledding,sledding,ugbọala,ugbọala,joy,0.422
wealth,akụnụba,NA,akụnụba,joy,0.422
glitter,ewute,enwu,enwu,joy,0.422
beginnings,mmalite,NA,mmalite,joy,0.422
soundness,ịdị mma,NA,ịdị mma,joy,0.421
nostress,nostress,enweghi nrugide,enweghi nrugide,joy,0.421
promise,nkwa,NA,nkwa,joy,0.415
reunite,izukotakwa,NA,izukotakwa,joy,0.414
salvation,nzọpụta,NA,nzọpụta,joy,0.412
mother,nne,NA,nne,joy,0.412
poems,poems,abụ,abụ,joy,0.412
lighten,mee ka ọ dị mfe,NA,mee ka ọ dị mfe,joy,0.409
lavender,lavender,osisi,osisi,joy,0.409
aromatherapy,aromatherapy,aromaterapi,aromaterapi,joy,0.409
inauguration,nraranye,NA,nraranye,joy,0.409
travel,njem,NA,njem,joy,0.409
clown,ome ochi,ome ọchị,ome ọchị,joy,0.409
purify,dị ọcha,NA,dị ọcha,joy,0.409
immaculate,idi ocha,ịdị ọcha,ịdị ọcha,joy,0.409
charity,ọrụ ebere,NA,ọrụ ebere,joy,0.406
wishing,na -achọ,NA,na -achọ,joy,0.406
heal,gwọọ,NA,gwọọ,joy,0.406
live,ndụ,NA,ndụ,joy,0.406
star,kpakpando,NA,kpakpando,joy,0.406
companion,ibe,NA,ibe,joy,0.406
flowers,okooko osisi,NA,okooko osisi,joy,0.406
cash,ego,NA,ego,joy,0.406
completing,na -emecha,NA,na -emecha,joy,0.406
opportune,dabara adaba,NA,dabara adaba,joy,0.406
income,ego,NA,ego,joy,0.403
soul,mkpụrụ obi,NA,mkpụrụ obi,joy,0.401
munchies,munchies,mọọnchizi,mọọnchizi,joy,0.4
indescribable,enweghị nkọwa,NA,enweghị nkọwa,joy,0.397
progress,oganihu,NA,oganihu,joy,0.397
emancipation,ntọhapụ,NA,ntọhapụ,joy,0.397
calm,wetuo obi,NA,wetuo obi,joy,0.394
picnic,picnic,njem,njem,joy,0.394
hammock,hammoku,ala,ala,joy,0.394
rhythmical,ụda,NA,ụda,joy,0.394
equality,nha anya,NA,nha anya,joy,0.394
together,ọnụ,NA,ọnụ,joy,0.394
childhood,nwata,NA,nwata,joy,0.394
fullness,njuputa,NA,njuputa,joy,0.394
zealous,na -anụ ọkụ n'obi,NA,na -anụ ọkụ n'obi,joy,0.393
movies,ihe nkiri,NA,ihe nkiri,joy,0.393
humanity,mmadu,NA,mmadu,joy,0.391
playground,ama egwuregwu,NA,ama egwuregwu,joy,0.391
starry,kpakpando,NA,kpakpando,joy,0.391
affluence,ịba ọgaranya,NA,ịba ọgaranya,joy,0.391
meaningful,bara uru,NA,bara uru,joy,0.391
adventures,ihe nkiri,njem,njem,joy,0.391
choir,ukwe,NA,ukwe,joy,0.391
warms,na -ekpo ọkụ,NA,na -ekpo ọkụ,joy,0.391
littlethings,ntakịrị ihe,NA,ntakịrị ihe,joy,0.391
auspicious,dị mma,NA,dị mma,joy,0.391
goofy,goofy,enweghị isi,enweghị isi,joy,0.391
gesture,ogbugbu,NA,ogbugbu,joy,0.387
shopping,ịzụ ahịa,NA,ịzụ ahịa,joy,0.382
vow,nkwa,NA,nkwa,joy,0.382
witty,amam -ihe,NA,amam -ihe,joy,0.382
communion,udo,NA,udo,joy,0.379
worship,ofufe,NA,ofufe,joy,0.379
vibes,vibes,vibsi,vibsi,joy,0.379
jump,wuo,NA,wuo,joy,0.379
reverend,sọpụrụ,NA,sọpụrụ,joy,0.377
experience,ahụmịhe,NA,ahụmịhe,joy,0.375
full,juju,NA,juju,joy,0.375
reunion,njikọta,NA,njikọta,joy,0.375
rising,na -ebili,NA,na -ebili,joy,0.375
redeemed,gbapụtara,NA,gbapụtara,joy,0.375
youth,ntorobịa,NA,ntorobịa,joy,0.375
simplicity,mfe,NA,mfe,joy,0.375
advance,ọganihu,NA,ọganihu,joy,0.375
courtship,mbedo,NA,mbedo,joy,0.375
scenic,sinik,NA,sinik,joy,0.375
spirits,mmụọ,NA,mmụọ,joy,0.375
beaches,osimiri,NA,osimiri,joy,0.375
hymn,ukwe,NA,ukwe,joy,0.375
sonorous,egwu,NA,egwu,joy,0.375
mirth,obi ụtọ,NA,obi ụtọ,joy,0.375
unique,puru iche,NA,puru iche,joy,0.375
unforgettable,agaghị echefu echefu,NA,agaghị echefu echefu,joy,0.375
baptismal,baptism,mmiri chukwu,mmiri chukwu,joy,0.368
alliance,mmekorita,mmekọrita,mmekọrita,joy,0.368
grant,nye,NA,nye,joy,0.366
moonlight,ìhè ọnwa,NA,ìhè ọnwa,joy,0.364
improve,melite,NA,melite,joy,0.364
conciliation,nkwekọrịta,NA,nkwekọrịta,joy,0.364
pure,dị ọcha,NA,dị ọcha,joy,0.364
sanctification,ido nsọ,NA,ido nsọ,joy,0.364
authentic,ezigbo,NA,ezigbo,joy,0.364
kitten,nwa pusi,NA,nwa pusi,joy,0.364
improves,mma,imelite,imelite,joy,0.364
weightloss,ifelata,NA,ifelata,joy,0.362
raspberries,raspberries,razberị,razberị,joy,0.36
listenting,na -ege ntị,NA,na -ege ntị,joy,0.359
proficiency,nka,NA,nka,joy,0.359
revival,mmaliteghachi,NA,mmaliteghachi,joy,0.359
sanctify,doo nsọ,NA,doo nsọ,joy,0.359
fidelity,ikwesị ntụkwasị obi,NA,ikwesị ntụkwasị obi,joy,0.359
jest,njakịrị,NA,njakịrị,joy,0.359
tinsel,tinsel,kemgbuke,kemgbuke,joy,0.359
feeling,mmetụta,NA,mmetụta,joy,0.359
independent,nọọrọ onwe ya,NA,nọọrọ onwe ya,joy,0.359
devotional,ofufe,NA,ofufe,joy,0.359
giver,onye na -enye ihe,NA,onye na -enye ihe,joy,0.353
cocoa,koko,NA,koko,joy,0.353
romp,romp,egwuregwu,egwuregwu,joy,0.348
melody,olu ụtọ,NA,olu ụtọ,joy,0.348
choral,choral,keukwe,keukwe,joy,0.348
unification,ịdị n'otu,NA,ịdị n'otu,joy,0.348
dolphin,dolphin,azụ,azụ,joy,0.348
favor,ihu oma,ihuọma,ihuọma,joy,0.348
roaring,na -ebigbọ,NA,na -ebigbọ,joy,0.348
exceed,gafere,NA,gafere,joy,0.348
purpose,nzube,NA,nzube,joy,0.348
deliverance,nnapụta,NA,nnapụta,joy,0.348
hotyoga,hotyoga,yoga dị ọkụ,yoga dị ọkụ,joy,0.347
roadtrip,okporo ụzọ,NA,okporo ụzọ,joy,0.344
kiddos,ụmụaka,NA,ụmụaka,joy,0.344
manicure,ịkpụcha mbọ aka,NA,ịkpụcha mbọ aka,joy,0.344
newstart,mmalite,NA,mmalite,joy,0.344
date,ụbọchị,NA,ụbọchị,joy,0.344
voluptuous,obi ofufo,NA,obi ofufo,joy,0.344
hedonism,hedonism,hidenizim,hidenizim,joy,0.344
pledge,nkwa,NA,nkwa,joy,0.344
cookies,kuki,NA,kuki,joy,0.344
fruits,mkpụrụ osisi,NA,mkpụrụ osisi,joy,0.344
electric,eletrik,NA,eletrik,joy,0.344
nowork,ugbua,ọrụ adịghị,ọrụ adịghị,joy,0.344
humble,ịdị umeala n'obi,NA,ịdị umeala n'obi,joy,0.344
celebrity,onye ama ama,NA,onye ama ama,joy,0.342
rhythm,uda,NA,uda,joy,0.338
bridesmaid,nwunye nwanyị,nwanyi,nwanyi,joy,0.338
obliging,na -akwụ ụgwọ,NA,na -akwụ ụgwọ,joy,0.333
dawn,chi ọbụbọ,NA,chi ọbụbọ,joy,0.333
gazing,na -ele anya,NA,na -ele anya,joy,0.333
snowday,ụbọchị snow,NA,ụbọchị snow,joy,0.333
edification,nkwalite,NA,nkwalite,joy,0.333
connoisseur,onye maara ihe,NA,onye maara ihe,joy,0.333
partner,ibe,NA,ibe,joy,0.333
coffee,kọfị,NA,kọfị,joy,0.333
renovation,ntaghari ohuru,ntụgharị ọhụrụ,ntụgharị ọhụrụ,joy,0.333
garden,ogige,NA,ogige,joy,0.333
familiarity,mmata,NA,mmata,joy,0.333
foodie,nri nri,NA,nri nri,joy,0.331
synchronize,mekọrịta,NA,mekọrịta,joy,0.329
pedicure,ịkpụ ụkwụ,NA,ịkpụ ụkwụ,joy,0.328
noregrets,ndị noregrets,ụta adịghị,ụta adịghị,joy,0.328
hobby,ihe omume ntụrụndụ,NA,ihe omume ntụrụndụ,joy,0.328
amnesty,mgbaghara,NA,mgbaghara,joy,0.328
true,eziokwu,NA,eziokwu,joy,0.328
chirping,na -eti mkpu,NA,na -eti mkpu,joy,0.328
psalm,abụ ọma,NA,abụ ọma,joy,0.328
saint,senti,NA,senti,joy,0.328
healing,ọgwụgwọ,NA,ọgwụgwọ,joy,0.328
tribulation,mkpagbu,NA,mkpagbu,joy,0.328
carol,mkpu,ukwe,ukwe,joy,0.328
respite,ezumike,NA,ezumike,joy,0.324
restorative,mweghachi,NA,mweghachi,joy,0.318
cousins,ụmụ nwanne nne,NA,ụmụ nwanne nne,joy,0.318
recreational,ntụrụndụ,NA,ntụrụndụ,joy,0.318
mellow,dị nro,NA,dị nro,joy,0.318
lazyday,umengwụ,ụbọchị umengwu,ụbọchị umengwu,joy,0.318
classics,ochie,klassik,klassik,joy,0.318
reconciliation,imezi,NA,imezi,joy,0.316
pony,inyinya,NA,inyinya,joy,0.312
muchneeded,dị ezigbo mkpa,NA,dị ezigbo mkpa,joy,0.312
recovery,mgbake,NA,mgbake,joy,0.312
fitness,mgbatị ahụ,NA,mgbatị ahụ,joy,0.312
relight,relight,igbanwugharị,igbanwugharị,joy,0.312
progression,aga n'ihu,NA,aga n'ihu,joy,0.312
crafts,ọrụ aka,NA,ọrụ aka,joy,0.312
deal,ndibiat,kwe ọnụ ahịa,kwe ọnụ ahịa,joy,0.312
woods,osisi,NA,osisi,joy,0.312
lord,onyenwe,NA,onyenwe,joy,0.312
playhouse,ụlọ ahịa,ụlọ ejije,ụlọ ejije,joy,0.312
sterling,magburu onwe ya,NA,magburu onwe ya,joy,0.312
sunset,ọdịda anyanwụ,NA,ọdịda anyanwụ,joy,0.312
wisdom,amamihe,NA,amamihe,joy,0.312
superman,onye ukwu,NA,onye ukwu,joy,0.312
dove,nduru,NA,nduru,joy,0.312
living,ndụ,NA,ndụ,joy,0.312
simplify,mee ka ọ dị mfe,NA,mee ka ọ dị mfe,joy,0.312
improvement,mma,NA,mma,joy,0.309
infant,nwa ọhụrụ,NA,nwa ọhụrụ,joy,0.309
absolution,mgbaghara,NA,mgbaghara,joy,0.306
honest,eziokwu,NA,eziokwu,joy,0.303
established,guzobere,NA,guzobere,joy,0.303
banquet,oriri,NA,oriri,joy,0.303
endless,enweghi ngwụcha,NA,enweghi ngwụcha,joy,0.303
decorating,na -achọ mma,NA,na -achọ mma,joy,0.303
gently,jiri nwayọọ,NA,jiri nwayọọ,joy,0.303
providing,inye,NA,inye,joy,0.3
breeze,ikuku,NA,ikuku,joy,0.297
yearning,agụụ,NA,agụụ,joy,0.297
joker,onye egwuregwu,NA,onye egwuregwu,joy,0.297
harvest,owuwe ihe ubi,NA,owuwe ihe ubi,joy,0.297
feat,feat,ihe omume,ihe omume,joy,0.297
spending,emefu,NA,emefu,joy,0.297
notable,ọwọrọiso,ịrịbama,ịrịbama,joy,0.297
mine,nkem,NA,nkem,joy,0.297
meditating,na -atụgharị uche,NA,na -atụgharị uche,joy,0.297
light,ọkụ,NA,ọkụ,joy,0.297
fraternal,nwanne nwoke,NA,nwanne nwoke,joy,0.297
softly,nwayọ,NA,nwayọ,joy,0.297
morals,omume,NA,omume,joy,0.297
spiritual,ime mmụọ,NA,ime mmụọ,joy,0.297
growth,uto,NA,uto,joy,0.297
strolling,na -agagharị,NA,na -agagharị,joy,0.297
lounging,na -ehi ụra,NA,na -ehi ụra,joy,0.297
quaint,dị egwu,NA,dị egwu,joy,0.297
fervor,obi ike,NA,obi ike,joy,0.295
volunteer,onye oru afọ ofufo,NA,onye oru afọ ofufo,joy,0.294
quotes,ruturu,nsere okwu,nsere okwu,joy,0.294
midwife,midwife,onye n'amụ nwa,onye n'amụ nwa,joy,0.288
gain,uru,NA,uru,joy,0.288
hippie,hippie,hipi,hipi,joy,0.288
psalms,abụ ọma,NA,abụ ọma,joy,0.288
create,mepụta,NA,mepụta,joy,0.288
resources,ihe onwunwe,NA,ihe onwunwe,joy,0.288
taoism,taoism,tawizim,tawizim,joy,0.288
receiving,na -anata,NA,na -anata,joy,0.287
ocean,oké osimiri,NA,oké osimiri,joy,0.286
snowfall,snow,NA,snow,joy,0.286
hiking,hiking,sinoo,sinoo,joy,0.283
truce,ngwu,kenkwekọrịta,kenkwekọrịta,joy,0.281
toast,tost,NA,tost,joy,0.281
evergreen,na -acha akwụkwọ ndụ akwụkwọ ndụ,NA,na -acha akwụkwọ ndụ akwụkwọ ndụ,joy,0.281
buzzing,na -eme mkpọtụ,NA,na -eme mkpọtụ,joy,0.281
infinity,enweghi ngwụcha,NA,enweghi ngwụcha,joy,0.281
candid,eziokwu,NA,eziokwu,joy,0.281
unwind,tụsaratụ,NA,tụsaratụ,joy,0.281
destination,njedebe,NA,njedebe,joy,0.281
chill,jụọ oyi,NA,jụọ oyi,joy,0.281
rested,zuru ike,NA,zuru ike,joy,0.281
venerable,nsọpụrụ,NA,nsọpụrụ,joy,0.279
retirement,ezumike nka,NA,ezumike nka,joy,0.275
balance,itule,NA,itule,joy,0.275
fireplace,ekwú ọkụ,NA,ekwú ọkụ,joy,0.273
drinks,ihe ọ drinksụ .ụ,ihe ọnwụnwụ,ihe ọnwụnwụ,joy,0.273
devout,onye ji okpukpe kpọrọ ihe,NA,onye ji okpukpe kpọrọ ihe,joy,0.273
swim,igwu mmiri,NA,igwu mmiri,joy,0.273
rapt,rapt,ịnwe mmasị,ịnwe mmasị,joy,0.273
compensate,kwụọ ụgwọ,NA,kwụọ ụgwọ,joy,0.273
snowing,snow,sinoo,sinoo,joy,0.271
sublimation,sublimation,sọblimeshọn,sọblimeshọn,joy,0.27
fruity,ịmị mkpụrụ,NA,ịmị mkpụrụ,joy,0.268
sunday,sunday,ụka,ụka,joy,0.266
sun,anyanwụ,NA,anyanwụ,joy,0.266
humility,ịdị umeala n'obi,NA,ịdị umeala n'obi,joy,0.266
salute,ikele,NA,ikele,joy,0.266
paragon,paragon,paragọn,paragọn,joy,0.266
sketching,eserese,NA,eserese,joy,0.266
fortitude,obi ike,NA,obi ike,joy,0.266
waves,ebili mmiri,NA,ebili mmiri,joy,0.266
cathedral,katidral,NA,katidral,joy,0.266
buddhism,Okpukpe Buddha,NA,Okpukpe Buddha,joy,0.266
whim,mkparị,NA,mkparị,joy,0.266
ministry,ozi,NA,ozi,joy,0.266
artwork,nka,NA,nka,joy,0.265
practiced,eme,NA,eme,joy,0.264
clean,dị ọcha,NA,dị ọcha,joy,0.26
food,nri,NA,nri,joy,0.258
exercise,mgbatị ahụ,NA,mgbatị ahụ,joy,0.258
immerse,mikpuo,NA,mikpuo,joy,0.258
found,achọtara,NA,achọtara,joy,0.258
clarity,idoanya,NA,idoanya,joy,0.258
fitting,dabara adaba,NA,dabara adaba,joy,0.258
running,na -agba ọsọ,NA,na -agba ọsọ,joy,0.258
autumn,mgbụsị akwụkwọ,NA,mgbụsị akwụkwọ,joy,0.254
clap,ịkụ aka,NA,ịkụ aka,joy,0.25
demonstrative,ngosi,NA,ngosi,joy,0.25
fit,dabara,NA,dabara,joy,0.25
football,egwuregwu bọọlụ,NA,egwuregwu bọọlụ,joy,0.25
chirp,mkpu,NA,mkpu,joy,0.25
undying,na -adịghị anwụ anwụ,NA,na -adịghị anwụ anwụ,joy,0.25
contagious,na efe efe,NA,na efe efe,joy,0.25
countryside,ime obodo,NA,ime obodo,joy,0.25
diary,akwụkwọ edetu,NA,akwụkwọ edetu,joy,0.25
advocacy,nkwado,NA,nkwado,joy,0.25
expedient,dị mkpa,NA,dị mkpa,joy,0.25
hardy,siri ike,NA,siri ike,joy,0.25
chilled,jụrụ oyi,NA,jụrụ oyi,joy,0.25
visitor,onye obia,onye ọbịa,onye ọbịa,joy,0.25
morning,ututu,ụtụtụ,ụtụtụ,joy,0.25
outdoors,n'èzí,NA,n'èzí,joy,0.25
ardent,siri ike,n'egbuke,n'egbuke,joy,0.25
candles,kandụl,NA,kandụl,joy,0.25
mountain,ugwu,NA,ugwu,joy,0.25
cradle,nwata,NA,nwata,joy,0.247
trance,trance,tranci,tranci,joy,0.246
pay,kwụọ ụgwọ,NA,kwụọ ụgwọ,joy,0.242
procession,ngagharị,NA,ngagharị,joy,0.242
grow,too,NA,too,joy,0.242
breakfast,nri ụtụtụ,NA,nri ụtụtụ,joy,0.242
intense,siri ike,NA,siri ike,joy,0.242
preservative,nchekwa,NA,nchekwa,joy,0.242
church,ụka,NA,ụka,joy,0.242
supremacy,oke,NA,oke,joy,0.242
consecration,nraranye,NA,nraranye,joy,0.235
skiing,ski,NA,ski,joy,0.234
ordination,echichi,NA,echichi,joy,0.234
lyre,egwu,NA,egwu,joy,0.234
lifetime,ndụ,NA,ndụ,joy,0.234
snowy,snow,sinoo,sinoo,joy,0.234
candle,kandụl,NA,kandụl,joy,0.234
humbled,wedara ala,NA,wedara ala,joy,0.234
salary,ụgwọ ọnwa,NA,ụgwọ ọnwa,joy,0.234
nursery,ụlọ akwụkwọ ọta akara,NA,ụlọ akwụkwọ ọta akara,joy,0.234
incense,ihe nsure ọkụ,NA,ihe nsure ọkụ,joy,0.234
vote,votu,NA,votu,joy,0.234
doll,nwa bebi,NA,nwa bebi,joy,0.234
art,nka,NA,nka,joy,0.234
pastry,achịcha dị iche iche,NA,achịcha dị iche iche,joy,0.229
firefly,firefly,ebe,ebe,joy,0.227
chilling,na -atụ ụjọ,NA,na -atụ ụjọ,joy,0.227
remedy,ọgwụgwọ,NA,ọgwụgwọ,joy,0.227
rescue,nnapụta,NA,nnapụta,joy,0.225
perspective,echiche,NA,echiche,joy,0.221
camping,maa ụlọikwuu,NA,maa ụlọikwuu,joy,0.221
orchard,ubi mkpụrụ osisi,NA,ubi mkpụrụ osisi,joy,0.221
orchestra,ndi otu egwu,NA,ndi otu egwu,joy,0.221
lamb,nwa Atụrụ,NA,nwa Atụrụ,joy,0.219
possess,nwere,NA,nwere,joy,0.219
gardens,ubi,NA,ubi,joy,0.219
castle,nnukwu ụlọ,NA,nnukwu ụlọ,joy,0.219
breezy,ikuku ikuku,NA,ikuku ikuku,joy,0.219
raindrops,mmiri ozuzo,NA,mmiri ozuzo,joy,0.212
countrymusic,egwu obodo,NA,egwu obodo,joy,0.212
ribbon,rịbọn,NA,rịbọn,joy,0.212
bouttime,oge,NA,oge,joy,0.212
listneing,ndepụta,NA,ndepụta,joy,0.212
brisk,ngwa ngwa,NA,ngwa ngwa,joy,0.212
repay,kwụghachi,NA,kwụghachi,joy,0.212
teach,izi ihe,NA,izi ihe,joy,0.212
reggae,reggae,rege,rege,joy,0.212
nap,ụra,NA,ụra,joy,0.206
cove,anyaukwu,okute,okute,joy,0.203
chant,ukwe,NA,ukwe,joy,0.203
hire,iku,NA,iku,joy,0.203
stillness,ịdị jụụ,NA,ịdị jụụ,joy,0.203
uncontrollable,enweghị ike ịchịkwa,NA,enweghị ike ịchịkwa,joy,0.203
unexpected,na -atụghị anya ya,NA,na -atụghị anya ya,joy,0.203
vernal,obodo,NA,obodo,joy,0.203
legalized,iwu kwadoro,NA,iwu kwadoro,joy,0.203
lights,ọkụ,NA,ọkụ,joy,0.203
save,chekwaa,NA,chekwaa,joy,0.2
pastor,pastọ,NA,pastọ,joy,0.197
oneday,otu ụbọchị,NA,otu ụbọchị,joy,0.197
atone,kpuchie mmehie,NA,kpuchie mmehie,joy,0.197
trees,osisi,NA,osisi,joy,0.197
symmetry,symmetry,simetri,simetri,joy,0.197
scripture,akụkụ Akwụkwọ Nsọ,NA,akụkụ Akwụkwọ Nsọ,joy,0.196
mountains,ugwu,NA,ugwu,joy,0.194
craziness,nzuzu,NA,nzuzu,joy,0.188
walking,na -eje ije,NA,na -eje ije,joy,0.188
whiteness,ọcha,NA,ọcha,joy,0.188
custom,omenala,NA,omenala,joy,0.188
liquor,mmanya,NA,mmanya,joy,0.188
sympathetic,ọmịiko,NA,ọmịiko,joy,0.188
forefathers,ndị nna nna,NA,ndị nna nna,joy,0.188
soppy,dị nfe,idi mmiri mmiri,idi mmiri mmiri,joy,0.188
quiet,juu,NA,juu,joy,0.188
tea,tii,NA,tii,joy,0.188
pathway,ụzọ,NA,ụzọ,joy,0.188
patient,onye ndidi,NA,onye ndidi,joy,0.186
bath,ịsa ahụ,NA,ịsa ahụ,joy,0.182
score,Akara,NA,Akara,joy,0.182
movingon,na -agagharị,na-aga n'ihu,na-aga n'ihu,joy,0.182
dollhouse,ụlọ nwa bebi,NA,ụlọ nwa bebi,joy,0.182
supporter,onye nkwado,NA,onye nkwado,joy,0.18
accompaniment,nkwado,nnduga,nnduga,joy,0.179
outburst,oké iwe,NA,oké iwe,joy,0.176
pursuit,nchụso,NA,nchụso,joy,0.176
frosty,kentuoyi,NA,kentuoyi,joy,0.174
wintery,oge oyi,NA,oge oyi,joy,0.172
workout,rụpụta,NA,rụpụta,joy,0.172
luncheon,nri ehihie,NA,nri ehihie,joy,0.172
closure,mmechi,NA,mmechi,joy,0.172
service,ọrụ,NA,ọrụ,joy,0.172
civilized,mepere anya,NA,mepere anya,joy,0.169
wages,ụgwọ ọrụ,NA,ụgwọ ọrụ,joy,0.169
fain,daa,NA,daa,joy,0.167
december,december,disemba,disemba,joy,0.167
acrobat,acrobat,akrobat,akrobat,joy,0.162
glide,gbam,NA,gbam,joy,0.162
finally,n'ikpeazụ,NA,n'ikpeazụ,joy,0.157
bathtub,ịsa ahụ,NA,ịsa ahụ,joy,0.156
stroll,ngagharị,NA,ngagharị,joy,0.156
break,gbajie,NA,gbajie,joy,0.156
reproductive,omumu,ọmụmụ,ọmụmụ,joy,0.156
organization,nzukọ,NA,nzukọ,joy,0.156
obtainable,inweta,NA,inweta,joy,0.156
peppermint,pepemint,NA,pepemint,joy,0.156
balm,balm,ude,ude,joy,0.152
measured,tụrụ,NA,tụrụ,joy,0.152
advent,biakwa obibia,ọbịbịa,ọbịbịa,joy,0.152
spaniel,spaniel,spanelụ,spanelụ,joy,0.145
ditty,ditty,ukwe,ukwe,joy,0.141
oils,mmanụ,NA,mmanụ,joy,0.141
bubble,afụ,NA,afụ,joy,0.141
simple,dị mfe,NA,dị mfe,joy,0.141
beer,biya,NA,biya,joy,0.141
green,akwụkwọ ndụ akwụkwọ ndụ,NA,akwụkwọ ndụ akwụkwọ ndụ,joy,0.137
books,akwụkwọ,NA,akwụkwọ,joy,0.136
buss,ụgbọ ala,NA,ụgbọ ala,joy,0.136
makingdisciples,na -eme ndị na -eso ụzọ,NA,na -eme ndị na -eso ụzọ,joy,0.136
chow,iri,NA,iri,joy,0.135
pitter,onye ilu,NA,onye ilu,joy,0.134
flows,na -asọ,NA,na -asọ,joy,0.13
silence,gbachi nkịtị,NA,gbachi nkịtị,joy,0.127
wine,mmanya,NA,mmanya,joy,0.125
circumstances,ọnọdụ,NA,ọnọdụ,joy,0.125
solitude,ịnọrọ onwe ya,NA,ịnọrọ onwe ya,joy,0.125
bookstore,ụlọ ahịa akwụkwọ,NA,ụlọ ahịa akwụkwọ,joy,0.125
roadster,okporo ụzọ,NA,okporo ụzọ,joy,0.125
priesthood,ọkwa nchụ -aja,NA,ọkwa nchụ -aja,joy,0.121
wilderness,ọzara,NA,ọzara,joy,0.121
soak,sook,ịbanye,ịbanye,joy,0.121
critical,nkatọ,NA,nkatọ,joy,0.116
neutral,anọpụ iche,NA,anọpụ iche,joy,0.114
untie,tọpụ,NA,tọpụ,joy,0.109
hunting,ịchụ nta,NA,ịchụ nta,joy,0.109
sand,ájá,NA,ájá,joy,0.109
weight,ibu ibu,NA,ibu ibu,joy,0.109
wind,ifufe,NA,ifufe,joy,0.109
classical,oge gboo,klassikal,klassikal,joy,0.106
labor,oru,ọrụ,ọrụ,joy,0.106
lake,ọdọ,NA,ọdọ,joy,0.103
affliction,nsogbu,NA,nsogbu,joy,0.103
organ,ngwa,NA,ngwa,joy,0.094
dwelling,obibi,NA,obibi,joy,0.094
tree,osisi,NA,osisi,joy,0.09
pond,ọdọ mmiri,NA,ọdọ mmiri,joy,0.089
latte,latté,late,late,joy,0.078
marrow,ụmị,NA,ụmị,joy,0.078
sipping,sipping,ịnwụ ihe,ịnwụ ihe,joy,0.076
benign,dị mma,NA,dị mma,joy,0.074
majority,ọtụtụ,NA,ọtụtụ,joy,0.073
leaf,akwukwo,akwụwọ,akwụwọ,joy,0.065
