word,machine_translation,human_translation,machine_translation_updated,emotion,emotion_intensity_score
commemoration,tunawa,NA,tunawa,joy,0.479
intelligence,hankali,NA,hankali,joy,0.477
readiness,shiri,NA,shiri,joy,0.473
bride,amarya,NA,amarya,joy,0.471
friend,aboki,NA,aboki,joy,0.471
enthusiast,mai goyon baya,NA,mai goyon baya,joy,0.471
calming,nutsuwa,NA,nutsuwa,joy,0.47
massage,tausa,NA,tausa,joy,0.47
nostalgia,nostaljiya,begen baya,begen baya,joy,0.47
adventure,kasada,NA,kasada,joy,0.47
lush,dadi,daɗi,daɗi,joy,0.47
tickle,tsutsa,NA,tsutsa,joy,0.47
inheritance,gado,NA,gado,joy,0.47
soothe,kwantar da hankali,NA,kwantar da hankali,joy,0.47
luster,haske,NA,haske,joy,0.469
eternal,madawwami,NA,madawwami,joy,0.469
purring,purring,magana a hankali,magana a hankali,joy,0.469
heartily,da zuciya,NA,da zuciya,joy,0.469
bonding,haɗin gwiwa,NA,haɗin gwiwa,joy,0.469
princess,gimbiya,NA,gimbiya,joy,0.469
rest,huta,NA,huta,joy,0.469
humanitarian,agaji,NA,agaji,joy,0.469
benevolence,kyautatawa,NA,kyautatawa,joy,0.469
goals,burin,bururruka,bururruka,joy,0.469
amicable,m,abokantaka,abokantaka,joy,0.469
bridegroom,ango,NA,ango,joy,0.469
nurture,renon,reno,reno,joy,0.469
pretty,kyakkyawa,NA,kyakkyawa,joy,0.469
giving,bayarwa,NA,bayarwa,joy,0.469
pray,yi addu'a,NA,yi addu'a,joy,0.469
getaway,tashi,NA,tashi,joy,0.469
child,yaro,NA,yaro,joy,0.466
salutary,gaisuwa,NA,gaisuwa,joy,0.465
invite,gayyato,NA,gayyato,joy,0.457
beam,katako,NA,katako,joy,0.456
reminiscing,tunatarwa,NA,tunatarwa,joy,0.456
friday,juma'a,NA,juma'a,joy,0.455
aesthetics,kayan ado,NA,kayan ado,joy,0.455
hee,hee,dariya,dariya,joy,0.455
ceremony,bikin,biki,biki,joy,0.455
scholarship,malanta,NA,malanta,joy,0.455
befriend,abota,NA,abota,joy,0.455
mindfulness,hankali,NA,hankali,joy,0.455
elevation,dagawa,ɗagawa,ɗagawa,joy,0.455
kindred,dangi,NA,dangi,joy,0.455
freshair,freshair,iska mai kyau,iska mai kyau,joy,0.455
tropical,na wurare masu zafi,NA,na wurare masu zafi,joy,0.455
sonice,sonice,sautin igiyar ruwa,sautin igiyar ruwa,joy,0.455
faith,bangaskiya,NA,bangaskiya,joy,0.453
allure,lallashi,NA,lallashi,joy,0.453
noworries,ba damuwa,NA,ba damuwa,joy,0.453
commemorate,tunawa,NA,tunawa,joy,0.453
vindication,tabbatarwa,NA,tabbatarwa,joy,0.453
namaste,namaste,gaisuwa,gaisuwa,joy,0.453
forgiveness,gafara,NA,gafara,joy,0.453
waterfall,ruwa,NA,ruwa,joy,0.453
approve,yarda,NA,yarda,joy,0.453
birth,haihuwa,NA,haihuwa,joy,0.453
scenery,shimfidar wuri,shimfiɗar wuri,shimfiɗar wuri,joy,0.453
journey,tafiya,NA,tafiya,joy,0.447
meditation,tunani,NA,tunani,joy,0.446
relaxed,annashuwa,NA,annashuwa,joy,0.442
tender,m,kyautatawa,kyautatawa,joy,0.441
weekend,karshen mako,ƙarshen mako,ƙarshen mako,joy,0.441
tranquil,kwanciyar hankali,NA,kwanciyar hankali,joy,0.441
present,gabatar,NA,gabatar,joy,0.441
sharing,rabawa,NA,rabawa,joy,0.439
lyrical,waƙa,NA,waƙa,joy,0.439
righteousness,adalci,NA,adalci,joy,0.439
esteem,daraja,NA,daraja,joy,0.439
prayer,addu'a,NA,addu'a,joy,0.439
nostalgic,nostalgic,na begen baya,na begen baya,joy,0.439
relief,taimako,NA,taimako,joy,0.438
eager,m,alla-alla,alla-alla,joy,0.438
life,rayuwa,NA,rayuwa,joy,0.438
husband,miji,NA,miji,joy,0.438
mighty,m,mai girma,mai girma,joy,0.438
unbeaten,rashin nasara,NA,rashin nasara,joy,0.438
meditate,yin zuzzurfan tunani,NA,yin zuzzurfan tunani,joy,0.438
strength,ƙarfi,NA,ƙarfi,joy,0.438
newday,sabuwar ranar,sabuwar rana,sabuwar rana,joy,0.438
sonnet,sonnet,waƙa,waƙa,joy,0.438
share,raba,NA,raba,joy,0.438
warm,dumi,ɗumi,ɗumi,joy,0.429
winterbreak,lokacin hunturu,NA,lokacin hunturu,joy,0.429
movingforward,motsi gaba,NA,motsi gaba,joy,0.429
buddy,aboki,NA,aboki,joy,0.427
oneness,kadaitaka,kaɗaitaka,kaɗaitaka,joy,0.426
reverence,girmamawa,NA,girmamawa,joy,0.424
ejaculation,fitar maniyyi,NA,fitar maniyyi,joy,0.424
thelittlethings,abubuwan banza,NA,abubuwan banza,joy,0.424
carols,wakoki,waƙoƙi,waƙoƙi,joy,0.424
amen,amin,NA,amin,joy,0.424
healthful,lafiya,NA,lafiya,joy,0.424
medal,lambar yabo,NA,lambar yabo,joy,0.424
unconstrained,ba a tsare ba,NA,ba a tsare ba,joy,0.424
unsurpassed,mara kyau,NA,mara kyau,joy,0.424
candlelight,fitila,NA,fitila,joy,0.424
symphony,waƙa,NA,waƙa,joy,0.422
calmness,kwanciyar hankali,NA,kwanciyar hankali,joy,0.422
lml,lml,mahaukaciyar dariya,mahaukaciyar dariya,joy,0.422
helpful,mai taimako,NA,mai taimako,joy,0.422
graduation,kammala karatu,NA,kammala karatu,joy,0.422
ease,sauƙi,NA,sauƙi,joy,0.422
energy,makamashi,NA,makamashi,joy,0.422
musical,m,na kiɗa,na kiɗa,joy,0.422
safe,lafiya,NA,lafiya,joy,0.422
frisky,frisky,wasa cike da kuzari,wasa cike da kuzari,joy,0.422
sledding,sledding,sulun ƙanƙara,sulun ƙanƙara,joy,0.422
wealth,dukiya,NA,dukiya,joy,0.422
glitter,kyalkyali,ƙyalƙyali,ƙyalƙyali,joy,0.422
beginnings,farkon,farko,farko,joy,0.422
soundness,lafiya,NA,lafiya,joy,0.421
nostress,jaruma,NA,jaruma,joy,0.421
promise,alkawari,alƙwari,alƙwari,joy,0.415
reunite,sake haduwa,sake haɗuwa,sake haɗuwa,joy,0.414
salvation,ceto,NA,ceto,joy,0.412
mother,uwa,NA,uwa,joy,0.412
poems,wakoki,waƙoƙi,waƙoƙi,joy,0.412
lighten,sauƙaƙa,NA,sauƙaƙa,joy,0.409
lavender,lavender,fure,fure,joy,0.409
aromatherapy,aromatherapy,warkarwar ƙanshi,warkarwar ƙanshi,joy,0.409
inauguration,kaddamarwa,ƙaddamarwa,ƙaddamarwa,joy,0.409
travel,tafiya,NA,tafiya,joy,0.409
clown,wawa,NA,wawa,joy,0.409
purify,tsarkake,NA,tsarkake,joy,0.409
immaculate,m,mai tsabta,mai tsabta,joy,0.409
charity,sadaka,NA,sadaka,joy,0.406
wishing,fata,NA,fata,joy,0.406
heal,warkar,NA,warkar,joy,0.406
live,rayu,NA,rayu,joy,0.406
star,tauraro,NA,tauraro,joy,0.406
companion,aboki,NA,aboki,joy,0.406
flowers,furanni,NA,furanni,joy,0.406
cash,tsabar kudi,tsabar kuɗi,tsabar kuɗi,joy,0.406
completing,kammalawa,NA,kammalawa,joy,0.406
opportune,dace,NA,dace,joy,0.406
income,samun kudin shiga,samun kuɗin shiga,samun kuɗin shiga,joy,0.403
soul,ruhu,NA,ruhu,joy,0.401
munchies,munci,NA,munci,joy,0.4
indescribable,mara misaltuwa,NA,mara misaltuwa,joy,0.397
progress,ci gaba,NA,ci gaba,joy,0.397
emancipation,'yanci,NA,'yanci,joy,0.397
calm,kwantar da hankula,NA,kwantar da hankula,joy,0.394
picnic,wasan kwaikwayo,NA,wasan kwaikwayo,joy,0.394
hammock,raga,NA,raga,joy,0.394
rhythmical,rhythmical,mai daidaito,mai daidaito,joy,0.394
equality,daidaito,NA,daidaito,joy,0.394
together,tare,NA,tare,joy,0.394
childhood,ƙuruciya,NA,ƙuruciya,joy,0.394
fullness,cikewa,NA,cikewa,joy,0.394
zealous,mai himma,NA,mai himma,joy,0.393
movies,fina -finai,finafinai,finafinai,joy,0.393
humanity,bil'adama,NA,bil'adama,joy,0.391
playground,filin wasa,NA,filin wasa,joy,0.391
starry,taurari,NA,taurari,joy,0.391
affluence,wadata,NA,wadata,joy,0.391
meaningful,ma'ana,NA,ma'ana,joy,0.391
adventures,kasada,NA,kasada,joy,0.391
choir,mawaƙa,NA,mawaƙa,joy,0.391
warms,dumama,ɗumama,ɗumama,joy,0.391
littlethings,kananan abubuwa,ƙananan abubuwa,ƙananan abubuwa,joy,0.391
auspicious,m,mai alheri,mai alheri,joy,0.391
goofy,gulma,NA,gulma,joy,0.391
gesture,ishara,NA,ishara,joy,0.387
shopping,cin kasuwa,NA,cin kasuwa,joy,0.382
vow,alwashi,NA,alwashi,joy,0.382
witty,gwaninta,NA,gwaninta,joy,0.382
communion,tarayya,NA,tarayya,joy,0.379
worship,ibada,NA,ibada,joy,0.379
vibes,vibes,jin daɗi,jin daɗi,joy,0.379
jump,tsalle,NA,tsalle,joy,0.379
reverend,girmama,NA,girmama,joy,0.377
experience,kwarewa,ƙwarewa,ƙwarewa,joy,0.375
full,cika,NA,cika,joy,0.375
reunion,haduwa,haɗuwa,haɗuwa,joy,0.375
rising,tashi,NA,tashi,joy,0.375
redeemed,fansa,NA,fansa,joy,0.375
youth,matasa,NA,matasa,joy,0.375
simplicity,sauki,sauƙi,sauƙi,joy,0.375
advance,ci gaba,NA,ci gaba,joy,0.375
courtship,zawarci,NA,zawarci,joy,0.375
scenic,wasan kwaikwayo,NA,wasan kwaikwayo,joy,0.375
spirits,ruhohi,NA,ruhohi,joy,0.375
beaches,rairayin bakin teku,NA,rairayin bakin teku,joy,0.375
hymn,waƙar yabo,NA,waƙar yabo,joy,0.375
sonorous,sonci,sauti,sauti,joy,0.375
mirth,farin ciki,NA,farin ciki,joy,0.375
unique,na musamman,NA,na musamman,joy,0.375
unforgettable,wanda ba a iya mantawa da shi ba,NA,wanda ba a iya mantawa da shi ba,joy,0.375
baptismal,baftisma,NA,baftisma,joy,0.368
alliance,ƙawance,NA,ƙawance,joy,0.368
grant,ba,NA,ba,joy,0.366
moonlight,hasken wata,NA,hasken wata,joy,0.364
improve,inganta,NA,inganta,joy,0.364
conciliation,sulhu,NA,sulhu,joy,0.364
pure,tsarki,NA,tsarki,joy,0.364
sanctification,tsarkakewa,NA,tsarkakewa,joy,0.364
authentic,sahihi,NA,sahihi,joy,0.364
kitten,yar kyanwa,yar kyanwa,yar kyanwa,joy,0.364
improves,inganta,NA,inganta,joy,0.364
weightloss,nauyi,NA,nauyi,joy,0.362
raspberries,raspberries,rasberi,rasberi,joy,0.36
listenting,masu sauraro,NA,masu sauraro,joy,0.359
proficiency,ƙwarewa,NA,ƙwarewa,joy,0.359
revival,farkawa,NA,farkawa,joy,0.359
sanctify,tsarkake,NA,tsarkake,joy,0.359
fidelity,aminci,NA,aminci,joy,0.359
jest,barkwanci,NA,barkwanci,joy,0.359
tinsel,tinsel,ƙyalƙyali,ƙyalƙyali,joy,0.359
feeling,ji,NA,ji,joy,0.359
independent,mai zaman kansa,NA,mai zaman kansa,joy,0.359
devotional,ibada,NA,ibada,joy,0.359
giver,mai bayarwa,NA,mai bayarwa,joy,0.353
cocoa,koko,NA,koko,joy,0.353
romp,romp,wasa mai kuzari,wasa mai kuzari,joy,0.348
melody,karin waƙa,NA,karin waƙa,joy,0.348
choral,mawaƙa,NA,mawaƙa,joy,0.348
unification,haɗin kai,NA,haɗin kai,joy,0.348
dolphin,dabbar dolphin,NA,dabbar dolphin,joy,0.348
favor,alheri,NA,alheri,joy,0.348
roaring,ruri,NA,ruri,joy,0.348
exceed,wuce,NA,wuce,joy,0.348
purpose,manufar,manufa,manufa,joy,0.348
deliverance,kubutarwa,kuɓutarwa,kuɓutarwa,joy,0.348
hotyoga,hotyoga,yoga daban-daban,yoga daban-daban,joy,0.347
thx,thx,madalla,madalla,joy,0.344
roadtrip,hanyar hanya,tafiyar hanya,tafiyar hanya,joy,0.344
kiddos,kiddos,yaro,yaro,joy,0.344
manicure,manicure,yankan farce,yankan farce,joy,0.344
newstart,sabon farawa,NA,sabon farawa,joy,0.344
date,kwanan wata,NA,kwanan wata,joy,0.344
voluptuous,son rai,NA,son rai,joy,0.344
hedonism,hedonism,neman jin daɗi,neman jin daɗi,joy,0.344
pledge,jingina,alƙawari,alƙawari,joy,0.344
cookies,kukis,NA,kukis,joy,0.344
fruits,'ya'yan itatuwa,NA,'ya'yan itatuwa,joy,0.344
electric,lantarki,NA,lantarki,joy,0.344
nowork,aiki yanzu,ba aiki,ba aiki,joy,0.344
humble,mai tawali'u,NA,mai tawali'u,joy,0.344
celebrity,shahararre,NA,shahararre,joy,0.342
rhythm,kari,NA,kari,joy,0.338
bridesmaid,amarya,NA,amarya,joy,0.338
obliging,wajibi,NA,wajibi,joy,0.333
dawn,wayewar gari,NA,wayewar gari,joy,0.333
gazing,kallo,NA,kallo,joy,0.333
snowday,ranar dusar ƙanƙara,NA,ranar dusar ƙanƙara,joy,0.333
edification,gyarawa,NA,gyarawa,joy,0.333
connoisseur,masani,NA,masani,joy,0.333
partner,abokin tarayya,NA,abokin tarayya,joy,0.333
spa,wurin dima jiki,wurin ɗima jiki,wurin ɗima jiki,joy,0.333
coffee,kofi,NA,kofi,joy,0.333
renovation,sabuntawa,NA,sabuntawa,joy,0.333
garden,lambu,NA,lambu,joy,0.333
familiarity,saba,NA,saba,joy,0.333
foodie,abinci,NA,abinci,joy,0.331
synchronize,aiki tare,NA,aiki tare,joy,0.329
pedicure,pedicure,gyaran ƙafa,gyaran ƙafa,joy,0.328
noregrets,noregrets,babu nadama,babu nadama,joy,0.328
hobby,abin sha'awa,NA,abin sha'awa,joy,0.328
amnesty,afuwa,NA,afuwa,joy,0.328
true,gaskiya,NA,gaskiya,joy,0.328
chirping,kururuwa,NA,kururuwa,joy,0.328
psalm,zabura,NA,zabura,joy,0.328
saint,waliyyi,NA,waliyyi,joy,0.328
healing,waraka,NA,waraka,joy,0.328
tribulation,tsanani,NA,tsanani,joy,0.328
carol,carol,waƙa,waƙa,joy,0.328
respite,jinkiri,NA,jinkiri,joy,0.324
restorative,mai gyarawa,NA,mai gyarawa,joy,0.318
cousins,yan uwan,yan'uwa,yan'uwa,joy,0.318
recreational,na nishaɗi,NA,na nishaɗi,joy,0.318
mellow,m,tausasa,tausasa,joy,0.318
lazyday,lazyday,ranar kasala,ranar kasala,joy,0.318
classics,litattafan gargajiya,na gargajiya,na gargajiya,joy,0.318
reconciliation,sulhu,NA,sulhu,joy,0.316
pony,doki,NA,doki,joy,0.312
muchneeded,bukata sosai,buƙata sosai,buƙata sosai,joy,0.312
recovery,farfadowa,farfaɗowa,farfaɗowa,joy,0.312
presto,presto,sauri,sauri,joy,0.312
fitness,dacewa,NA,dacewa,joy,0.312
relight,sake haske,NA,sake haske,joy,0.312
progression,ci gaba,NA,ci gaba,joy,0.312
crafts,sana'a,NA,sana'a,joy,0.312
deal,yarjejeniyar,yarjejeniya,yarjejeniya,joy,0.312
woods,dazuzzuka,NA,dazuzzuka,joy,0.312
lord,ubangiji,NA,ubangiji,joy,0.312
playhouse,gidan wasa,NA,gidan wasa,joy,0.312
sterling,Sterling,mai daraja,mai daraja,joy,0.312
sunset,faɗuwar rana,NA,faɗuwar rana,joy,0.312
wisdom,hikima,NA,hikima,joy,0.312
superman,babban mutum,NA,babban mutum,joy,0.312
dove,kurciya,NA,kurciya,joy,0.312
living,rayuwa,NA,rayuwa,joy,0.312
simplify,sauƙaƙe,NA,sauƙaƙe,joy,0.312
improvement,kyautatawa,NA,kyautatawa,joy,0.309
infant,jariri,NA,jariri,joy,0.309
absolution,warwarewa,NA,warwarewa,joy,0.306
honest,gaskiya,NA,gaskiya,joy,0.303
established,kafa,NA,kafa,joy,0.303
banquet,liyafa,NA,liyafa,joy,0.303
endless,mara iyaka,NA,mara iyaka,joy,0.303
decorating,ado,NA,ado,joy,0.303
gently,a hankali,NA,a hankali,joy,0.303
providing,bayarwa,NA,bayarwa,joy,0.3
breeze,iska,NA,iska,joy,0.297
yearning,buri,NA,buri,joy,0.297
joker,joker,mai barkwanci,mai barkwanci,joy,0.297
harvest,girbi,NA,girbi,joy,0.297
feat,feat,kasada,kasada,joy,0.297
spending,ciyarwa,NA,ciyarwa,joy,0.297
notable,sananne,NA,sananne,joy,0.297
mine,nawa,NA,nawa,joy,0.297
meditating,yin bimbini,NA,yin bimbini,joy,0.297
light,haske,NA,haske,joy,0.297
fraternal,yan'uwan juna,yan'uwan juna,yan'uwan juna,joy,0.297
softly,a hankali,NA,a hankali,joy,0.297
morals,dabi'u,NA,dabi'u,joy,0.297
spiritual,na ruhaniya,NA,na ruhaniya,joy,0.297
growth,girma,NA,girma,joy,0.297
strolling,yawo,NA,yawo,joy,0.297
lounging,lounging,hutawa,hutawa,joy,0.297
quaint,m,tsohon yayi,tsohon yayi,joy,0.297
fervor,kuzari,NA,kuzari,joy,0.295
volunteer,mai sa kai,NA,mai sa kai,joy,0.294
quotes,ambato,NA,ambato,joy,0.294
midwife,ungozoma,NA,ungozoma,joy,0.288
gain,riba,NA,riba,joy,0.288
hippie,hippie,mai tara gashi,mai tara gashi,joy,0.288
psalms,zabura,NA,zabura,joy,0.288
create,ƙirƙiri,NA,ƙirƙiri,joy,0.288
resources,albarkatun,albarkatu,albarkatu,joy,0.288
taoism,taoism,ɗariƙar taoism,ɗariƙar taoism,joy,0.288
receiving,karba,karɓa,karɓa,joy,0.287
ocean,teku,NA,teku,joy,0.286
lsd,lsd,maganin tunani,maganin tunani,joy,0.286
snowfall,dusar ƙanƙara,NA,dusar ƙanƙara,joy,0.286
hiking,yawo,NA,yawo,joy,0.283
truce,tsagaita wuta,NA,tsagaita wuta,joy,0.281
toast,gasa,NA,gasa,joy,0.281
evergreen,har abada,NA,har abada,joy,0.281
buzzing,buzzing,ƙara kaɗan,ƙara kaɗan,joy,0.281
infinity,rashin iyaka,NA,rashin iyaka,joy,0.281
candid,m,gaskiya,gaskiya,joy,0.281
unwind,kwance,NA,kwance,joy,0.281
destination,manufa,NA,manufa,joy,0.281
chill,sanyi,NA,sanyi,joy,0.281
rested,ya huta,NA,ya huta,joy,0.281
venerable,mai daraja,NA,mai daraja,joy,0.279
retirement,ritaya,NA,ritaya,joy,0.275
balance,ma'auni,NA,ma'auni,joy,0.275
fireplace,murhu,NA,murhu,joy,0.273
drinks,abubuwan sha,NA,abubuwan sha,joy,0.273
buddha,buddha,addinin budha,addinin budha,joy,0.273
devout,mai ibada,NA,mai ibada,joy,0.273
swim,iyo,NA,iyo,joy,0.273
rapt,fyaɗe,mayar da hankali,mayar da hankali,joy,0.273
compensate,rama,NA,rama,joy,0.273
snowing,dusar ƙanƙara,NA,dusar ƙanƙara,joy,0.271
sublimation,sublimation,canza ruwa zuwa tururi,canza ruwa zuwa tururi,joy,0.27
fruity,'ya'yan itace,NA,'ya'yan itace,joy,0.268
sunday,Lahadi,NA,Lahadi,joy,0.266
sun,rana,NA,rana,joy,0.266
humility,tawali'u,NA,tawali'u,joy,0.266
salute,gaisuwa,NA,gaisuwa,joy,0.266
paragon,paragon,abin koyi,abin koyi,joy,0.266
sketching,zane,NA,zane,joy,0.266
fortitude,ƙarfin hali,NA,ƙarfin hali,joy,0.266
waves,raƙuman ruwa,NA,raƙuman ruwa,joy,0.266
cathedral,babban coci,NA,babban coci,joy,0.266
buddhism,addinin Buddah,NA,addinin Buddah,joy,0.266
whim,kumburi,NA,kumburi,joy,0.266
ministry,hidima,NA,hidima,joy,0.266
artwork,zane -zane,NA,zane -zane,joy,0.265
practiced,aikatawa,NA,aikatawa,joy,0.264
clean,tsabta,NA,tsabta,joy,0.26
food,abinci,NA,abinci,joy,0.258
exercise,motsa jiki,NA,motsa jiki,joy,0.258
immerse,nutse,NA,nutse,joy,0.258
found,samu,NA,samu,joy,0.258
clarity,tsabta,NA,tsabta,joy,0.258
fitting,dacewa,NA,dacewa,joy,0.258
running,gudu,NA,gudu,joy,0.258
autumn,kaka,NA,kaka,joy,0.254
clap,tafada,tafa,tafa,joy,0.25
demonstrative,mai nunawa,NA,mai nunawa,joy,0.25
fit,dace,NA,dace,joy,0.25
football,kwallon kafa,ƙwallon ƙafa,ƙwallon ƙafa,joy,0.25
chirp,kururuwa,NA,kururuwa,joy,0.25
undying,m,dawwamamme,dawwamamme,joy,0.25
contagious,mai yaɗuwa,NA,mai yaɗuwa,joy,0.25
countryside,karkara,NA,karkara,joy,0.25
diary,littafin diary,diyari,diyari,joy,0.25
advocacy,ba da shawara,NA,ba da shawara,joy,0.25
expedient,m,son rai,son rai,joy,0.25
hardy,m,mai juriya,mai juriya,joy,0.25
chilled,sanyi,NA,sanyi,joy,0.25
visitor,baƙo,NA,baƙo,joy,0.25
morning,safiya,NA,safiya,joy,0.25
outdoors,a waje,NA,a waje,joy,0.25
ardent,m,mai tsanani,mai tsanani,joy,0.25
candles,kyandirori,NA,kyandirori,joy,0.25
mountain,dutse,NA,dutse,joy,0.25
cradle,shimfiɗar jariri,NA,shimfiɗar jariri,joy,0.247
trance,trance,fita hayyaci,fita hayyaci,joy,0.246
pay,biya,NA,biya,joy,0.242
procession,jerin gwano,NA,jerin gwano,joy,0.242
grow,girma,NA,girma,joy,0.242
breakfast,karin kumallo,NA,karin kumallo,joy,0.242
intense,m,mai tsanani,mai tsanani,joy,0.242
preservative,mai kiyayewa,NA,mai kiyayewa,joy,0.242
church,coci,NA,coci,joy,0.242
supremacy,fifiko,NA,fifiko,joy,0.242
consecration,keɓewa,NA,keɓewa,joy,0.235
skiing,gudun kankara,gudun ƙanƙara,gudun ƙanƙara,joy,0.234
ordination,nadawa,naɗawa,naɗawa,joy,0.234
lyre,waka,waƙa,waƙa,joy,0.234
lifetime,rayuwa,NA,rayuwa,joy,0.234
snowy,dusar ƙanƙara,NA,dusar ƙanƙara,joy,0.234
candle,kyandir,NA,kyandir,joy,0.234
humbled,kaskantar da kai,ƙasƙantar da kai,ƙasƙantar da kai,joy,0.234
salary,albashi,NA,albashi,joy,0.234
nursery,gandun daji,NA,gandun daji,joy,0.234
incense,turare,NA,turare,joy,0.234
vote,jefa ƙuri'a,NA,jefa ƙuri'a,joy,0.234
doll,yar tsana,NA,yar tsana,joy,0.234
art,fasaha,NA,fasaha,joy,0.234
pastry,irin kek,NA,irin kek,joy,0.229
firefly,kashe gobara,NA,kashe gobara,joy,0.227
chilling,sanyi,NA,sanyi,joy,0.227
remedy,magani,NA,magani,joy,0.227
rescue,ceto,NA,ceto,joy,0.225
perspective,hangen zaman gaba,NA,hangen zaman gaba,joy,0.221
camping,zango,NA,zango,joy,0.221
orchard,gonar lambu,NA,gonar lambu,joy,0.221
orchestra,makada,makaɗa,makaɗa,joy,0.221
lamb,dan tunkiya,ɗan tunkiya,ɗan tunkiya,joy,0.219
possess,mallaka,NA,mallaka,joy,0.219
gardens,lambuna,NA,lambuna,joy,0.219
castle,castle,gidan sarauta,gidan sarauta,joy,0.219
breezy,iska,NA,iska,joy,0.219
raindrops,ruwan sama,NA,ruwan sama,joy,0.212
countrymusic,kidan kasar,kiɗan gargajiya,kiɗan gargajiya,joy,0.212
ribbon,kintinkiri,NA,kintinkiri,joy,0.212
bouttime,lokaci,NA,lokaci,joy,0.212
listneing,jeri,NA,jeri,joy,0.212
brisk,brisk,aiki da kuzari,aiki da kuzari,joy,0.212
repay,biya,NA,biya,joy,0.212
teach,koyar,NA,koyar,joy,0.212
pho,pho,miya,miya,joy,0.212
reggae,reggae,kiɗan rege,kiɗan rege,joy,0.212
mucis,muci,NA,muci,joy,0.212
nap,kwanta,NA,kwanta,joy,0.206
cove,rufewa,NA,rufewa,joy,0.203
chant,waƙa,NA,waƙa,joy,0.203
hire,haya,NA,haya,joy,0.203
stillness,kwanciyar hankali,NA,kwanciyar hankali,joy,0.203
uncontrollable,wanda ba a iya sarrafa shi,NA,wanda ba a iya sarrafa shi,joy,0.203
unexpected,m,ba-zata,ba-zata,joy,0.203
vernal,harshe,NA,harshe,joy,0.203
legalized,halatta,NA,halatta,joy,0.203
lights,fitilu,NA,fitilu,joy,0.203
save,ajiye,NA,ajiye,joy,0.2
pastor,fasto,NA,fasto,joy,0.197
oneday,ranan,wata rana,wata rana,joy,0.197
atone,kafara,gyara,gyara,joy,0.197
trees,bishiyoyi,NA,bishiyoyi,joy,0.197
symmetry,daidaitawa,NA,daidaitawa,joy,0.197
scripture,nassi,NA,nassi,joy,0.196
mountains,duwatsu,NA,duwatsu,joy,0.194
craziness,mahaukaci,NA,mahaukaci,joy,0.188
walking,tafiya,NA,tafiya,joy,0.188
whiteness,fari,NA,fari,joy,0.188
custom,al'ada,NA,al'ada,joy,0.188
liquor,giya,NA,giya,joy,0.188
sympathetic,mai tausayi,NA,mai tausayi,joy,0.188
forefathers,magabata,NA,magabata,joy,0.188
soppy,soppy,rashin ƙarfin hali,rashin ƙarfin hali,joy,0.188
quiet,shiru,NA,shiru,joy,0.188
tea,shayi,NA,shayi,joy,0.188
pathway,hanyar,hanya,hanya,joy,0.188
patient,mai haƙuri,NA,mai haƙuri,joy,0.186
bath,wanka,NA,wanka,joy,0.182
score,Ci,ci,ci,joy,0.182
movingon,motsi,NA,motsi,joy,0.182
dollhouse,gidan tsana,gidan 'yartsana,gidan 'yartsana,joy,0.182
supporter,mai goyon baya,NA,mai goyon baya,joy,0.18
accompaniment,rakiyar,rakiya,rakiya,joy,0.179
outburst,fita waje,NA,fita waje,joy,0.176
pursuit,bi,NA,bi,joy,0.176
frosty,m,rashin abokantaka,rashin abokantaka,joy,0.174
wintery,damuna,hunturu,hunturu,joy,0.172
workout,motsa jiki,NA,motsa jiki,joy,0.172
luncheon,abincin rana,NA,abincin rana,joy,0.172
closure,rufewa,NA,rufewa,joy,0.172
service,hidima,NA,hidima,joy,0.172
civilized,wayewa,NA,wayewa,joy,0.169
wages,albashi,NA,albashi,joy,0.169
fain,fain,shiryawa,shiryawa,joy,0.167
december,Disamba,NA,Disamba,joy,0.167
acrobat,acrobat,mai wasan igiya,mai wasan igiya,joy,0.162
glide,glide,yi shawagi,yi shawagi,joy,0.162
finally,a ƙarshe,NA,a ƙarshe,joy,0.157
bathtub,baho,NA,baho,joy,0.156
stroll,yawo,NA,yawo,joy,0.156
chai,kayi,NA,kayi,joy,0.156
break,karya,NA,karya,joy,0.156
reproductive,haihuwa,NA,haihuwa,joy,0.156
organization,kungiya,ƙungiya,ƙungiya,joy,0.156
obtainable,samuwa,NA,samuwa,joy,0.156
elf,elf,ban tsoro,ban tsoro,joy,0.156
peppermint,ruhun nana,NA,ruhun nana,joy,0.156
balm,balm,man zafi,man zafi,joy,0.152
measured,auna,NA,auna,joy,0.152
scifi,scifi,zuben kimiyya,zuben kimiyya,joy,0.152
advent,zuwan,NA,zuwan,joy,0.152
spaniel,spaniel,kare mai dogon kunne,kare mai dogon kunne,joy,0.145
ditty,ditty,gajerar waƙa,gajerar waƙa,joy,0.141
oils,mai,NA,mai,joy,0.141
bubble,kumfa,NA,kumfa,joy,0.141
tan,tan,canza launi,canza launi,joy,0.141
simple,sauki,sauƙi,sauƙi,joy,0.141
beer,giya,NA,giya,joy,0.141
green,kore,NA,kore,joy,0.137
books,littattafai,NA,littattafai,joy,0.136
buss,buss,sumbata,sumbata,joy,0.136
makingdisciples,yin almajirai,NA,yin almajirai,joy,0.136
chow,sara,NA,sara,joy,0.135
pitter,mai haushi,NA,mai haushi,joy,0.134
flows,gudana,NA,gudana,joy,0.13
silence,shiru,NA,shiru,joy,0.127
wine,giya,NA,giya,joy,0.125
circumstances,yanayi,NA,yanayi,joy,0.125
solitude,kadaici,kaɗaici,kaɗaici,joy,0.125
